"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Team","Home_Away","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"UEFA Champions League","2024-11-06","UEFA Champions League (League phase)","Shakhtar Donetsk","4-2-3-1",2,2,"Oleksandr Zubkov · 31&rsquor; Heorhiy Sudakov · 41&rsquor;","1","0","Young Boys","4-2-3-1",1,1,"Kastriot Imeri · 27&rsquor;","3","0","Young Boys","Away",990,1,1,0,0,10,1,3,0,606,13,5,12,1,1,0.7,17,0,399,480,83.1,36,356,15,23,15
"UEFA Champions League","2024-11-06","UEFA Champions League (League phase)","Paris Saint-Germain","4-3-3",1,2.1,"Warren Zaïre-Emery · 14&rsquor;","0","0","Atlético Madrid","4-4-2",2,0.7,"Nahuel Molina · 18&rsquor; Ángel Correa · 90+3&rsquor;","1","0","Paris Saint-Germain","Home",990,1,1,0,0,22,9,0,0,1043,10,10,14,2.1,2.1,1.5,34,1,827,925,89.4,88,601,31,38,16
"UEFA Champions League","2024-11-06","UEFA Champions League (League phase)","Paris Saint-Germain","4-3-3",1,2.1,"Warren Zaïre-Emery · 14&rsquor;","0","0","Atlético Madrid","4-4-2",2,0.7,"Nahuel Molina · 18&rsquor; Ángel Correa · 90+3&rsquor;","1","0","Atlético Madrid","Away",990,2,1,0,0,4,3,1,0,513,32,20,16,0.7,0.7,0.3,8,4,277,382,72.5,18,201,13,13,7
"UEFA Champions League","2024-11-06","UEFA Champions League (League phase)","Bayern Munich","4-2-3-1",1,1.4,"Jamal Musiala · 67&rsquor;","1","0","Benfica","5-3-2",0,0.1,"","2","0","Bayern Munich","Home",990,1,1,0,0,24,10,1,0,1034,20,11,9,1.4,1.4,1,40,1,833,919,90.6,73,690,36,28,9
"UEFA Champions League","2024-11-06","UEFA Champions League (League phase)","Bayern Munich","4-2-3-1",1,1.4,"Jamal Musiala · 67&rsquor;","1","0","Benfica","5-3-2",0,0.1,"","2","0","Benfica","Away",990,0,0,0,0,1,0,2,0,467,26,13,12,0.1,0.1,0,1,0,276,348,79.3,15,214,6,20,10
"UEFA Champions League","2024-11-06","UEFA Champions League (League phase)","Red Star","4-5-1",2,0.2,"Silas Katompa · 27&rsquor; Milson · 84&rsquor;","2","0","Barcelona","4-2-3-1",5,3.6,"Iñigo Martínez · 13&rsquor; Robert Lewandowski · 43&rsquor; Robert Lewandowski · 53&rsquor; Raphinha · 55&rsquor; Fermin López · 76&rsquor;","0","0","Red Star","Home",990,2,2,0,0,4,2,2,0,411,18,5,7,0.2,0.2,0.2,7,4,221,312,70.8,19,166,10,14,10
"UEFA Champions League","2024-11-06","UEFA Champions League (League phase)","Red Star","4-5-1",2,0.2,"Silas Katompa · 27&rsquor; Milson · 84&rsquor;","2","0","Barcelona","4-2-3-1",5,3.6,"Iñigo Martínez · 13&rsquor; Robert Lewandowski · 43&rsquor; Robert Lewandowski · 53&rsquor; Raphinha · 55&rsquor; Fermin López · 76&rsquor;","0","0","Barcelona","Away",990,5,4,0,0,21,9,0,0,807,13,10,6,3.7,3.7,2.7,39,9,617,699,88.3,76,443,20,19,7
"UEFA Champions League","2024-11-06","UEFA Champions League (League phase)","Sparta Prague","3-4-3",1,0.5,"Victor Olatunji · 90+2&rsquor;","1","0","Brest","4-3-2-1",2,1.6,"Edimilson Fernandes · 37&rsquor; Kaan Kairinen (OG) · 79&rsquor;","1","0","Sparta Prague","Home",990,1,1,0,0,6,1,1,0,560,12,9,10,0.5,0.5,0.4,12,2,316,456,69.3,34,328,9,9,3
"UEFA Champions League","2024-11-06","UEFA Champions League (League phase)","Sparta Prague","3-4-3",1,0.5,"Victor Olatunji · 90+2&rsquor;","1","0","Brest","4-3-2-1",2,1.6,"Edimilson Fernandes · 37&rsquor; Kaan Kairinen (OG) · 79&rsquor;","1","0","Brest","Away",990,1,0,0,0,18,7,1,0,591,23,16,14,1.6,1.6,1.3,28,2,316,445,71,23,233,19,17,11
"UEFA Champions League","2024-11-06","UEFA Champions League (League phase)","Feyenoord","4-4-2",1,0.8,"Chris Nadje · 79&rsquor; Anis Hadj Moussa · 81&rsquor;","1","1","Red Bull Salzburg","4-3-3",3,1.7,"Karim Konaté · 45+2&rsquor; Karim Konaté · 58&rsquor; Daouda Guindo · 86&rsquor;","2","0","Feyenoord","Home",978,1,0,0,0,14,4,1,1,695,13,11,8,0.8,0.8,0.7,24,2,490,590,83.1,56,503,22,23,13
"UEFA Champions League","2024-11-06","UEFA Champions League (League phase)","Feyenoord","4-4-2",1,0.8,"Chris Nadje · 79&rsquor; Anis Hadj Moussa · 81&rsquor;","1","1","Red Bull Salzburg","4-3-3",3,1.7,"Karim Konaté · 45+2&rsquor; Karim Konaté · 58&rsquor; Daouda Guindo · 86&rsquor;","2","0","Red Bull Salzburg","Away",990,3,3,0,1,8,3,2,0,538,16,6,14,1.7,0.9,0.8,15,6,328,430,76.3,27,365,16,19,11
"UEFA Champions League","2024-11-06","UEFA Champions League (League phase)","Stuttgart","4-2-3-1",0,1,"","2","0","Atalanta","3-4-3",2,2.3,"Ademola Lookman · 51&rsquor; Nicolò Zaniolo · 88&rsquor;","3","0","Stuttgart","Home",990,0,0,0,0,10,0,2,0,694,18,9,10,1,1,1,19,0,484,589,82.2,35,409,6,17,11
"UEFA Champions League","2024-11-06","UEFA Champions League (League phase)","Stuttgart","4-2-3-1",0,1,"","2","0","Atalanta","3-4-3",2,2.3,"Ademola Lookman · 51&rsquor; Nicolò Zaniolo · 88&rsquor;","3","0","Atalanta","Away",990,2,1,0,0,9,4,3,0,584,11,15,13,2.3,2.3,1.8,15,2,380,479,79.3,38,391,26,18,9
"UEFA Champions League","2024-11-06","UEFA Champions League (League phase)","Internazionale","3-5-2",1,1.1,"Hakan Çalhanoğlu (P) · 45+3&rsquor;","2","0","Arsenal","4-4-2",0,1.8,"","2","0","Internazionale","Home",990,1,0,1,1,6,0,2,0,471,18,9,16,1.2,0.4,0.2,12,1,252,345,73,14,226,2,7,3
"UEFA Champions League","2024-11-06","UEFA Champions League (League phase)","Internazionale","3-5-2",1,1.1,"Hakan Çalhanoğlu (P) · 45+3&rsquor;","2","0","Arsenal","4-4-2",0,1.8,"","2","0","Arsenal","Away",990,0,0,0,0,20,4,2,0,663,12,8,8,1.8,1.8,1.3,33,0,459,568,80.8,65,350,31,18,10
"UEFA Champions League","2024-11-26","UEFA Champions League (League phase)","Slovan Bratislava","3-4-3",2,1.5,"Tigran Barseghyan · 24&rsquor; Nino Marcelli · 88&rsquor; Marko Tolić · 90&rsquor;","4","1","Milan","4-2-3-1",3,1.9,"Christian Pulisic · 21&rsquor; Rafael Leão · 68&rsquor; Tammy Abraham · 71&rsquor;","3","0","Slovan Bratislava","Home",989,2,2,0,0,6,2,3,1,424,16,12,10,1.5,1.5,1.5,10,3,236,321,73.5,17,201,6,17,9
"UEFA Champions League","2024-11-26","UEFA Champions League (League phase)","Slovan Bratislava","3-4-3",2,1.5,"Tigran Barseghyan · 24&rsquor; Nino Marcelli · 88&rsquor; Marko Tolić · 90&rsquor;","4","1","Milan","4-2-3-1",3,1.9,"Christian Pulisic · 21&rsquor; Rafael Leão · 68&rsquor; Tammy Abraham · 71&rsquor;","3","0","Milan","Away",990,3,2,0,0,15,5,3,0,706,12,13,10,1.9,1.9,1.6,26,4,522,618,84.5,75,484,34,31,16
"UEFA Champions League","2024-11-26","UEFA Champions League (League phase)","Sparta Prague","3-4-3",0,0.2,"","1","0","Atlético Madrid","4-4-2",6,3.1,"Julián Álvarez · 15&rsquor; Marcos Llorente · 43&rsquor; Julián Álvarez · 59&rsquor; Antoine Griezmann · 70&rsquor; Ángel Correa · 85&rsquor; Ángel Correa · 89&rsquor;","1","0","Sparta Prague","Home",990,0,0,0,0,4,2,1,0,561,14,9,11,0.2,0.2,0.2,7,0,405,471,86,21,286,6,7,0
"UEFA Champions League","2024-11-26","UEFA Champions League (League phase)","Sparta Prague","3-4-3",0,0.2,"","1","0","Atlético Madrid","4-4-2",6,3.1,"Julián Álvarez · 15&rsquor; Marcos Llorente · 43&rsquor; Julián Álvarez · 59&rsquor; Antoine Griezmann · 70&rsquor; Ángel Correa · 85&rsquor; Ángel Correa · 89&rsquor;","1","0","Atlético Madrid","Away",990,6,5,0,0,24,10,1,0,802,15,9,3,3.1,3.1,3,46,10,633,708,89.4,58,515,33,24,12
"UEFA Champions League","2024-11-26","UEFA Champions League (League phase)","Manchester City","4-2-3-1",3,2.1,"Erling Haaland (P) · 44&rsquor; İlkay Gündoğan · 50&rsquor; Erling Haaland · 53&rsquor;","1","0","Feyenoord","4-3-3",3,2.2,"Anis Hadj Moussa · 75&rsquor; Santiago Giménez · 82&rsquor; Dávid Hancko · 89&rsquor;","1","0","Manchester City","Home",990,3,1,1,1,17,8,1,0,771,13,9,5,2.1,1.4,1.3,32,5,589,675,87.3,64,463,27,18,7
"UEFA Champions League","2024-11-26","UEFA Champions League (League phase)","Manchester City","4-2-3-1",3,2.1,"Erling Haaland (P) · 44&rsquor; İlkay Gündoğan · 50&rsquor; Erling Haaland · 53&rsquor;","1","0","Feyenoord","4-3-3",3,2.2,"Anis Hadj Moussa · 75&rsquor; Santiago Giménez · 82&rsquor; Dávid Hancko · 89&rsquor;","1","0","Feyenoord","Away",990,3,1,0,0,10,5,1,0,526,21,14,12,2.2,2.2,0.8,14,3,323,393,82.2,18,282,10,13,4
"UEFA Champions League","2024-11-26","UEFA Champions League (League phase)","Sporting CP","3-4-3",1,1,"Gonçalo Inácio · 47&rsquor;","1","0","Arsenal","4-3-3",5,4,"Gabriel Martinelli · 7&rsquor; Kai Havertz · 22&rsquor; Gabriel Magalhães · 45+1&rsquor; Bukayo Saka (P) · 65&rsquor; Leandro Trossard · 82&rsquor;","1","0","Sporting CP","Home",990,1,1,0,0,19,8,1,0,631,25,4,8,1,1,0.8,36,2,467,527,88.6,38,425,33,19,6
"UEFA Champions League","2024-11-26","UEFA Champions League (League phase)","Sporting CP","3-4-3",1,1,"Gonçalo Inácio · 47&rsquor;","1","0","Arsenal","4-3-3",5,4,"Gabriel Martinelli · 7&rsquor; Kai Havertz · 22&rsquor; Gabriel Magalhães · 45+1&rsquor; Bukayo Saka (P) · 65&rsquor; Leandro Trossard · 82&rsquor;","1","0","Arsenal","Away",990,5,3,1,1,12,8,1,0,591,20,6,9,4,3.2,2.5,20,9,426,490,86.9,32,275,18,28,10
"UEFA Champions League","2024-11-26","UEFA Champions League (League phase)","Barcelona","4-2-3-1",3,2.8,"Robert Lewandowski (P) · 10&rsquor; Dani Olmo · 66&rsquor; Robert Lewandowski · 90+2&rsquor;","0","0","Brest","4-1-2-1-2",0,0.1,"","4","0","Barcelona","Home",990,3,2,1,1,18,6,0,0,905,20,5,8,2.9,2.1,1.4,35,6,716,809,88.5,87,471,22,20,10
"UEFA Champions League","2024-11-26","UEFA Champions League (League phase)","Barcelona","4-2-3-1",3,2.8,"Robert Lewandowski (P) · 10&rsquor; Dani Olmo · 66&rsquor; Robert Lewandowski · 90+2&rsquor;","0","0","Brest","4-1-2-1-2",0,0.1,"","4","0","Brest","Away",990,0,0,0,0,2,0,4,0,401,22,12,13,0.1,0.1,0,2,0,194,275,70.5,9,167,7,20,7
"UEFA Champions League","2024-11-26","UEFA Champions League (League phase)","Bayer Leverkusen","3-5-2",5,4.3,"Florian Wirtz (P) · 8&rsquor; Álex Grimaldo · 11&rsquor; Florian Wirtz · 30&rsquor; Patrik Schick · 61&rsquor; Aleix García · 72&rsquor;","1","0","Red Bull Salzburg","4-3-3",0,0.3,"","1","0","Bayer Leverkusen","Home",990,5,3,1,1,28,12,1,0,860,23,8,10,4.6,3.8,3.3,43,8,654,738,88.6,60,681,31,20,7
"UEFA Champions League","2024-11-26","UEFA Champions League (League phase)","Bayer Leverkusen","3-5-2",5,4.3,"Florian Wirtz (P) · 8&rsquor; Álex Grimaldo · 11&rsquor; Florian Wirtz · 30&rsquor; Patrik Schick · 61&rsquor; Aleix García · 72&rsquor;","1","0","Red Bull Salzburg","4-3-3",0,0.3,"","1","0","Red Bull Salzburg","Away",990,0,0,0,0,7,2,1,0,579,22,13,16,0.3,0.3,0.3,13,0,376,452,83.2,22,392,15,19,8
"UEFA Champions League","2024-11-26","UEFA Champions League (League phase)","Internazionale","3-1-4-2",1,1.4,"Castello Lukeba (OG) · 27&rsquor;","2","0","RB Leipzig","4-4-2",0,0.1,"","2","0","Internazionale","Home",990,0,0,0,0,12,3,2,0,642,16,9,10,1.4,1.4,1.2,23,0,429,525,81.7,36,435,18,20,7
"UEFA Champions League","2024-11-26","UEFA Champions League (League phase)","Internazionale","3-1-4-2",1,1.4,"Castello Lukeba (OG) · 27&rsquor;","2","0","RB Leipzig","4-4-2",0,0.1,"","2","0","RB Leipzig","Away",990,0,0,0,0,7,1,2,0,630,19,11,13,0.1,0.1,0.1,14,0,424,524,80.9,38,405,11,17,8
"UEFA Champions League","2024-11-26","UEFA Champions League (League phase)","Bayern Munich","4-2-3-1",1,2.4,"Kim Min-jae · 38&rsquor;","3","0","Paris Saint-Germain","4-4-2",0,0.8,"Ousmane Dembélé · 56&rsquor;","6","1","Bayern Munich","Home",990,1,0,0,0,18,7,3,0,755,23,16,13,2.4,2.4,1.8,32,2,517,616,83.9,39,446,25,18,10
"UEFA Champions League","2024-11-26","UEFA Champions League (League phase)","Bayern Munich","4-2-3-1",1,2.4,"Kim Min-jae · 38&rsquor;","3","0","Paris Saint-Germain","4-4-2",0,0.8,"Ousmane Dembélé · 56&rsquor;","6","1","Paris Saint-Germain","Away",955,0,0,0,0,11,3,5,1,591,25,10,11,0.8,0.8,0.7,19,0,356,460,77.4,23,296,16,20,11
"UEFA Champions League","2024-11-26","UEFA Champions League (League phase)","Young Boys","4-3-3",1,0.8,"Silvère Ganvoula M'Boussy · 11&rsquor;","2","0","Atalanta","3-4-3",6,2.5,"Mateo Retegui · 9&rsquor; Charles De Ketelaere · 28&rsquor; Sead Kolašinac · 31&rsquor; Mateo Retegui · 39&rsquor; Charles De Ketelaere · 56&rsquor; Lazar Samardzic · 90&rsquor;","1","0","Young Boys","Home",990,1,1,0,0,9,1,2,0,507,13,10,15,0.8,0.8,0.7,16,1,314,410,76.6,20,237,10,17,8
"UEFA Champions League","2024-11-26","UEFA Champions League (League phase)","Young Boys","4-3-3",1,0.8,"Silvère Ganvoula M'Boussy · 11&rsquor;","2","0","Atalanta","3-4-3",6,2.5,"Mateo Retegui · 9&rsquor; Charles De Ketelaere · 28&rsquor; Sead Kolašinac · 31&rsquor; Mateo Retegui · 39&rsquor; Charles De Ketelaere · 56&rsquor; Lazar Samardzic · 90&rsquor;","1","0","Atalanta","Away",990,6,6,0,0,18,10,1,0,605,14,7,8,2.5,2.5,2.4,30,11,406,491,82.7,45,418,27,22,15
"UEFA Champions League","2024-11-27","UEFA Champions League (League phase)","Red Star","4-2-3-1",5,1.8,"Silas Katompa · 12&rsquor; Rade Krunić · 31&rsquor; Mirko Ivanić · 65&rsquor; Nemanja Radonjić · 69&rsquor; Nemanja Radonjić · 88&rsquor;","4","0","Stuttgart","4-2-3-1",1,0.6,"Ermedin Demirović · 5&rsquor;","1","0","Red Star","Home",990,5,4,0,0,11,7,4,0,440,19,14,20,1.8,1.8,1.8,19,9,215,304,70.7,25,159,13,20,10
"UEFA Champions League","2024-11-27","UEFA Champions League (League phase)","Red Star","4-2-3-1",5,1.8,"Silas Katompa · 12&rsquor; Rade Krunić · 31&rsquor; Mirko Ivanić · 65&rsquor; Nemanja Radonjić · 69&rsquor; Nemanja Radonjić · 88&rsquor;","4","0","Stuttgart","4-2-3-1",1,0.6,"Ermedin Demirović · 5&rsquor;","1","0","Stuttgart","Away",990,1,1,0,0,13,2,1,0,832,13,8,12,0.6,0.6,0.5,26,2,619,728,85,70,603,18,19,10
"UEFA Champions League","2024-11-27","UEFA Champions League (League phase)","Sturm Graz","4-2-2-2",1,0.8,"Mika Biereth · 58&rsquor;","1","0","Girona","4-3-3",0,1.7,"","1","0","Sturm Graz","Home",990,1,0,0,0,9,5,1,0,443,19,8,12,0.9,0.9,0.5,16,1,246,316,77.8,18,271,8,14,3
"UEFA Champions League","2024-11-27","UEFA Champions League (League phase)","Sturm Graz","4-2-2-2",1,0.8,"Mika Biereth · 58&rsquor;","1","0","Girona","4-3-3",0,1.7,"","1","0","Girona","Away",990,0,0,0,0,9,1,1,0,792,18,6,5,1.7,1.7,1.7,17,0,620,712,87.1,61,435,21,27,14
"UEFA Champions League","2024-11-27","UEFA Champions League (League phase)","Aston Villa","4-2-3-1",0,1.2,"","3","0","Juventus","4-2-3-1",0,0.4,"","3","0","Aston Villa","Home",990,0,0,0,0,11,2,3,0,519,12,6,9,1.2,1.2,0.9,21,0,375,440,85.2,40,321,14,17,9
"UEFA Champions League","2024-11-27","UEFA Champions League (League phase)","Aston Villa","4-2-3-1",0,1.2,"","3","0","Juventus","4-2-3-1",0,0.4,"","3","0","Juventus","Away",990,0,0,0,0,8,2,3,0,617,18,8,18,0.4,0.4,0.4,15,0,458,526,87.1,22,420,19,27,17
"UEFA Champions League","2024-11-27","UEFA Champions League (League phase)","Liverpool","4-3-3",2,2.7,"Alexis Mac Allister · 52&rsquor; Cody Gakpo · 76&rsquor;","3","0","Real Madrid","4-2-2-2",0,1.2,"","4","0","Liverpool","Home",990,2,2,0,1,16,7,3,0,750,18,7,6,2.7,1.9,1.8,30,4,583,651,89.6,59,413,23,25,11
"UEFA Champions League","2024-11-27","UEFA Champions League (League phase)","Liverpool","4-3-3",2,2.7,"Alexis Mac Allister · 52&rsquor; Cody Gakpo · 76&rsquor;","3","0","Real Madrid","4-2-2-2",0,1.2,"","4","0","Real Madrid","Away",990,0,0,0,1,7,2,4,0,498,19,13,6,1.2,0.4,0.4,12,0,326,386,84.5,31,278,25,16,9
"UEFA Champions League","2024-11-27","UEFA Champions League (League phase)","Celtic","4-3-3",1,1,"Daizen Maeda · 60&rsquor;","1","0","Club Brugge","4-2-3-1",1,1.1,"Cameron Carter-Vickers (OG) · 26&rsquor;","3","0","Celtic","Home",990,1,1,0,0,7,3,1,0,824,9,9,6,1,1,1,13,2,650,730,89,50,507,14,17,6
"UEFA Champions League","2024-11-27","UEFA Champions League (League phase)","Celtic","4-3-3",1,1,"Daizen Maeda · 60&rsquor;","1","0","Club Brugge","4-2-3-1",1,1.1,"Cameron Carter-Vickers (OG) · 26&rsquor;","3","0","Club Brugge","Away",990,0,0,0,0,9,3,3,0,576,14,8,7,1.1,1.1,1.1,16,0,395,490,80.6,34,247,13,15,7
"UEFA Champions League","2024-11-27","UEFA Champions League (League phase)","PSV Eindhoven","4-3-3",3,2.6,"Malik Tillman · 87&rsquor; Malik Tillman · 90&rsquor; Ricardo Pepi · 90+5&rsquor;","3","0","Shakhtar Donetsk","4-1-4-1",2,1,"Danylo Sikan · 8&rsquor; Oleksandr Zubkov · 37&rsquor; Pedro Henrique · 69&rsquor;","1","1","PSV Eindhoven","Home",990,3,0,0,0,35,18,3,0,802,19,11,12,2.8,2.8,1.8,64,4,588,685,85.8,88,495,42,14,6
"UEFA Champions League","2024-11-27","UEFA Champions League (League phase)","PSV Eindhoven","4-3-3",3,2.6,"Malik Tillman · 87&rsquor; Malik Tillman · 90&rsquor; Ricardo Pepi · 90+5&rsquor;","3","0","Shakhtar Donetsk","4-1-4-1",2,1,"Danylo Sikan · 8&rsquor; Oleksandr Zubkov · 37&rsquor; Pedro Henrique · 69&rsquor;","1","1","Shakhtar Donetsk","Away",968,2,2,0,0,12,3,1,1,460,15,11,20,1,1,0.9,18,3,229,309,74.1,19,196,10,13,6
"UEFA Champions League","2024-11-27","UEFA Champions League (League phase)","Bologna","4-3-3",1,1.7,"Jhon Lucumí · 63&rsquor;","3","0","Lille","4-2-3-1",2,2.1,"Ngal'Ayel Mukau · 44&rsquor; Ngal'Ayel Mukau · 66&rsquor;","4","0","Bologna","Home",990,1,1,0,0,12,6,3,0,677,16,7,19,1.7,1.7,1.1,22,2,472,558,84.6,50,500,15,11,5
"UEFA Champions League","2024-11-27","UEFA Champions League (League phase)","Bologna","4-3-3",1,1.7,"Jhon Lucumí · 63&rsquor;","3","0","Lille","4-2-3-1",2,2.1,"Ngal'Ayel Mukau · 44&rsquor; Ngal'Ayel Mukau · 66&rsquor;","4","0","Lille","Away",990,2,1,0,0,15,7,4,0,549,18,9,10,2.3,2.3,1.1,25,3,349,429,81.4,24,380,22,20,15
"UEFA Champions League","2024-11-27","UEFA Champions League (League phase)","Dinamo Zagreb","5-3-2",0,0.2,"","3","0","Dortmund","4-3-3",3,1.7,"Jamie Gittens · 41&rsquor; Ramy Bensebaini · 56&rsquor; Serhou Guirassy · 90&rsquor;","1","0","Dinamo Zagreb","Home",990,0,0,0,0,5,1,3,0,424,24,8,7,0.2,0.2,0.1,10,0,220,307,71.7,22,156,13,17,9
"UEFA Champions League","2024-11-27","UEFA Champions League (League phase)","Dinamo Zagreb","5-3-2",0,0.2,"","3","0","Dortmund","4-3-3",3,1.7,"Jamie Gittens · 41&rsquor; Ramy Bensebaini · 56&rsquor; Serhou Guirassy · 90&rsquor;","1","0","Dortmund","Away",990,3,2,0,0,17,6,1,0,829,22,8,12,1.7,1.7,1,31,6,625,708,88.3,62,516,34,23,12
"UEFA Champions League","2024-11-27","UEFA Champions League (League phase)","Monaco","4-2-3-1",2,1.6,"Eliesse Ben Seghir · 13&rsquor; Wilfried Singo · 58&rsquor; Soungoutou Magassa · 67&rsquor;","6","1","Benfica","4-3-3",3,3,"Vangelis Pavlidis · 48&rsquor; Arthur Cabral · 84&rsquor; Zeki Amdouni · 88&rsquor;","3","0","Monaco","Home",957,2,1,0,0,11,5,5,1,585,20,21,16,1.7,1.7,1.4,21,4,335,459,73,27,238,14,18,10
"UEFA Champions League","2024-11-27","UEFA Champions League (League phase)","Monaco","4-2-3-1",2,1.6,"Eliesse Ben Seghir · 13&rsquor; Wilfried Singo · 58&rsquor; Soungoutou Magassa · 67&rsquor;","6","1","Benfica","4-3-3",3,3,"Vangelis Pavlidis · 48&rsquor; Arthur Cabral · 84&rsquor; Zeki Amdouni · 88&rsquor;","3","0","Benfica","Away",990,3,2,0,0,18,8,3,0,660,17,14,11,3,3,1.7,32,4,420,536,78.4,49,404,29,11,4
"UEFA Champions League","2024-12-10","UEFA Champions League (League phase)","Dinamo Zagreb","4-2-3-1",0,0.5,"","2","0","Celtic","4-3-3",0,0.4,"","3","0","Dinamo Zagreb","Home",990,0,0,0,0,11,2,2,0,435,18,11,12,0.5,0.5,0.4,17,0,237,322,73.6,20,189,16,13,4
"UEFA Champions League","2024-12-10","UEFA Champions League (League phase)","Dinamo Zagreb","4-2-3-1",0,0.5,"","2","0","Celtic","4-3-3",0,0.4,"","3","0","Celtic","Away",990,0,0,0,0,7,1,3,0,791,20,8,14,0.4,0.4,0.2,13,0,595,691,86.1,59,502,25,22,15
"UEFA Champions League","2024-12-10","UEFA Champions League (League phase)","Girona","4-2-3-1",0,1.2,"","3","0","Liverpool","4-3-3",1,1.8,"Mohamed Salah (P) · 63&rsquor;","2","0","Girona","Home",990,0,0,0,0,13,5,3,0,494,13,8,8,1.2,1.2,0.9,23,0,317,393,80.7,27,282,23,19,11
"UEFA Champions League","2024-12-10","UEFA Champions League (League phase)","Girona","4-2-3-1",0,1.2,"","3","0","Liverpool","4-3-3",1,1.8,"Mohamed Salah (P) · 63&rsquor;","2","0","Liverpool","Away",990,1,0,1,1,14,6,2,0,726,10,5,11,1.8,1.1,0.9,28,2,568,646,87.9,50,486,25,21,6
"UEFA Champions League","2024-12-10","UEFA Champions League (League phase)","Bayer Leverkusen","4-2-3-1",1,1.1,"Nordi Mukiele · 90&rsquor;","0","0","Internazionale","3-5-2",0,0.3,"","3","0","Bayer Leverkusen","Home",990,1,1,0,0,17,5,0,0,844,6,5,10,1.1,1.1,0.8,32,2,686,766,89.6,43,496,20,8,2
"UEFA Champions League","2024-12-10","UEFA Champions League (League phase)","Bayer Leverkusen","4-2-3-1",1,1.1,"Nordi Mukiele · 90&rsquor;","0","0","Internazionale","3-5-2",0,0.3,"","3","0","Internazionale","Away",990,0,0,0,0,6,0,3,0,583,9,11,13,0.3,0.3,0.3,9,0,437,502,87.1,25,418,11,3,1
"UEFA Champions League","2024-12-10","UEFA Champions League (League phase)","Brest","4-1-2-1-2",1,1.6,"Julien Le Cardinal · 43&rsquor;","3","0","PSV Eindhoven","4-3-3",0,1.6,"","3","0","Brest","Home",990,1,0,0,0,11,4,3,0,499,28,11,17,1.6,1.6,1,19,1,226,334,67.7,32,178,11,21,7
"UEFA Champions League","2024-12-10","UEFA Champions League (League phase)","Brest","4-1-2-1-2",1,1.6,"Julien Le Cardinal · 43&rsquor;","3","0","PSV Eindhoven","4-3-3",0,1.6,"","3","0","PSV Eindhoven","Away",990,0,0,0,0,18,5,3,0,788,25,12,7,1.6,1.6,1.5,35,0,524,637,82.3,66,464,17,31,14
"UEFA Champions League","2024-12-10","UEFA Champions League (League phase)","Club Brugge","4-2-3-1",2,1,"Eduardo Quaresma (OG) · 24&rsquor; Casper Nielsen · 83&rsquor;","4","0","Sporting CP","3-4-3",1,1.2,"Geny Catamo · 3&rsquor;","4","0","Club Brugge","Home",990,1,1,0,0,9,4,4,0,613,20,4,5,1,1,1,18,2,463,536,86.4,32,317,12,8,4
"UEFA Champions League","2024-12-10","UEFA Champions League (League phase)","Club Brugge","4-2-3-1",2,1,"Eduardo Quaresma (OG) · 24&rsquor; Casper Nielsen · 83&rsquor;","4","0","Sporting CP","3-4-3",1,1.2,"Geny Catamo · 3&rsquor;","4","0","Sporting CP","Away",990,1,0,0,0,8,2,4,0,772,6,6,2,1.3,1.3,0.5,14,1,629,693,90.8,60,555,14,19,4
"UEFA Champions League","2024-12-10","UEFA Champions League (League phase)","Red Bull Salzburg","4-2-3-1",0,0.2,"","3","0","Paris Saint-Germain","4-3-3",3,3.2,"Gonçalo Ramos · 30&rsquor; Nuno Mendes · 72&rsquor; Désiré Doué · 85&rsquor;","0","0","Red Bull Salzburg","Home",990,0,0,0,0,3,1,3,0,496,30,13,13,0.2,0.2,0.2,5,0,280,375,74.7,15,316,16,23,10
"UEFA Champions League","2024-12-10","UEFA Champions League (League phase)","Red Bull Salzburg","4-2-3-1",0,0.2,"","3","0","Paris Saint-Germain","4-3-3",3,3.2,"Gonçalo Ramos · 30&rsquor; Nuno Mendes · 72&rsquor; Désiré Doué · 85&rsquor;","0","0","Paris Saint-Germain","Away",990,3,2,0,0,15,8,0,0,970,22,9,12,3.2,3.2,2.8,28,6,766,855,89.6,89,801,28,38,22
"UEFA Champions League","2024-12-10","UEFA Champions League (League phase)","RB Leipzig","4-4-2",2,2.2,"Loïs Openda · 27&rsquor; Christoph Baumgartner · 62&rsquor;","1","0","Aston Villa","4-2-3-1",3,2.1,"John McGinn · 3&rsquor; Jáder Durán · 52&rsquor; Ross Barkley · 85&rsquor;","2","0","RB Leipzig","Home",990,2,2,0,0,17,6,1,0,585,21,11,14,2.2,2.2,1.8,25,4,394,476,82.8,29,355,19,12,9
