"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Team","Home_Away","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"UEFA Champions League","2022-04-12","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Bayern Munich 1:2 VillarrealVillarreal won on aggregate score over two legs(Leg 1: Villarreal 1:0 Bayern Munich)","Bayern Munich","3-2-4-1",1,1.4,"Robert Lewandowski · 52&rsquor;","1","0","Villarreal","4-4-2",1,0.7,"Samuel Chukwueze · 88&rsquor;","2","0","Bayern Munich","Home",990,1,1,0,0,23,4,1,0,742,16,10,6,1.4,1.4,1.2,39,2,538,649,82.9,106,523,32,17,11
"UEFA Champions League","2022-04-12","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Bayern Munich 1:2 VillarrealVillarreal won on aggregate score over two legs(Leg 1: Villarreal 1:0 Bayern Munich)","Bayern Munich","3-2-4-1",1,1.4,"Robert Lewandowski · 52&rsquor;","1","0","Villarreal","4-4-2",1,0.7,"Samuel Chukwueze · 88&rsquor;","2","0","Villarreal","Away",990,1,1,0,0,4,1,2,0,431,15,8,12,0.7,0.7,0.7,8,2,213,309,68.9,23,201,12,17,10
"UEFA Champions League","2022-04-12","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Real Madrid 5:4 ChelseaReal Madrid won on aggregate score over two legs, after extra time(Leg 1: Chelsea 1:3 Real Madrid)","Real Madrid","4-3-3",2,1.2,"Rodrygo · 80&rsquor; Karim Benzema · 96&rsquor;","4","0","Chelsea","3-4-1-2",3,2.7,"Mason Mount · 15&rsquor; Antonio Rüdiger · 51&rsquor; Timo Werner · 75&rsquor;","4","0","Real Madrid","Home",1320,2,2,0,0,10,4,4,0,770,30,9,21,1.2,1.2,1.1,19,4,507,622,81.5,39,363,22,27,11
"UEFA Champions League","2022-04-12","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Real Madrid 5:4 ChelseaReal Madrid won on aggregate score over two legs, after extra time(Leg 1: Chelsea 1:3 Real Madrid)","Real Madrid","4-3-3",2,1.2,"Rodrygo · 80&rsquor; Karim Benzema · 96&rsquor;","4","0","Chelsea","3-4-1-2",3,2.7,"Mason Mount · 15&rsquor; Antonio Rüdiger · 51&rsquor; Timo Werner · 75&rsquor;","4","0","Chelsea","Away",1320,3,2,0,0,28,7,4,0,953,31,8,13,2.7,2.7,2.5,50,6,697,812,85.8,62,550,33,22,9
"UEFA Champions League","2022-04-13","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Liverpool 6:4 BenficaLiverpool won on aggregate score over two legs(Leg 1: Benfica 1:3 Liverpool)","Liverpool","4-3-3",3,1.8,"Ibrahima Konaté · 21&rsquor; Roberto Firmino · 55&rsquor; Roberto Firmino · 65&rsquor;","0","0","Benfica","4-2-3-1",3,1.2,"Gonçalo Ramos · 32&rsquor; Roman Yaremchuk · 73&rsquor; Darwin Núñez · 82&rsquor;","0","0","Liverpool","Home",990,3,3,0,0,17,5,0,0,922,12,9,13,1.8,1.8,1.6,30,5,701,825,85,56,602,29,23,14
"UEFA Champions League","2022-04-13","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Liverpool 6:4 BenficaLiverpool won on aggregate score over two legs(Leg 1: Benfica 1:3 Liverpool)","Liverpool","4-3-3",3,1.8,"Ibrahima Konaté · 21&rsquor; Roberto Firmino · 55&rsquor; Roberto Firmino · 65&rsquor;","0","0","Benfica","4-2-3-1",3,1.2,"Gonçalo Ramos · 32&rsquor; Roman Yaremchuk · 73&rsquor; Darwin Núñez · 82&rsquor;","0","0","Benfica","Away",990,3,2,0,0,6,4,0,0,559,15,16,11,1.2,1.2,1,12,6,321,432,74.3,23,299,11,17,10
"UEFA Champions League","2022-04-13","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Atlético Madrid 0:1 Manchester CityManchester City won on aggregate score over two legs(Leg 1: Manchester City 1:0 Atlético Madrid)","Atlético Madrid","5-4-1",0,0.8,"Felipe · 90+1&rsquor;","5","1","Manchester City","4-3-3",0,1.2,"","5","0","Atlético Madrid","Home",989,0,0,0,0,14,3,4,1,542,19,8,10,0.8,0.8,0.6,23,0,329,443,74.3,29,293,19,18,9
"UEFA Champions League","2022-04-13","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Atlético Madrid 0:1 Manchester CityManchester City won on aggregate score over two legs(Leg 1: Manchester City 1:0 Atlético Madrid)","Atlético Madrid","5-4-1",0,0.8,"Felipe · 90+1&rsquor;","5","1","Manchester City","4-3-3",0,1.2,"","5","0","Manchester City","Away",990,0,0,0,0,10,1,5,0,760,16,10,16,1.2,1.2,1,19,0,550,640,85.9,26,434,18,20,12
"UEFA Champions League","2022-04-26","UEFA Champions League (Semi-finals), Leg 1 of 2Aggregate: Manchester City 5:6 Real MadridReal Madrid won on aggregate score over two legs, after extra time(Leg 2: Real Madrid 3:1 Manchester City)","Manchester City","4-3-3",4,2.7,"Kevin De Bruyne · 2&rsquor; Gabriel Jesus · 11&rsquor; Phil Foden · 53&rsquor; Bernardo Silva · 74&rsquor;","1","0","Real Madrid","4-3-3",3,1.6,"Karim Benzema · 33&rsquor; Vinicius Júnior · 55&rsquor; Karim Benzema (P) · 82&rsquor;","1","0","Manchester City","Home",990,4,4,0,0,16,5,1,0,748,16,9,12,2.8,2.8,2.4,28,8,559,651,85.9,59,554,27,17,12
"UEFA Champions League","2022-04-26","UEFA Champions League (Semi-finals), Leg 1 of 2Aggregate: Manchester City 5:6 Real MadridReal Madrid won on aggregate score over two legs, after extra time(Leg 2: Real Madrid 3:1 Manchester City)","Manchester City","4-3-3",4,2.7,"Kevin De Bruyne · 2&rsquor; Gabriel Jesus · 11&rsquor; Phil Foden · 53&rsquor; Bernardo Silva · 74&rsquor;","1","0","Real Madrid","4-3-3",3,1.6,"Karim Benzema · 33&rsquor; Vinicius Júnior · 55&rsquor; Karim Benzema (P) · 82&rsquor;","1","0","Real Madrid","Away",990,3,2,1,1,10,4,1,0,547,9,13,11,1.6,0.8,0.8,21,5,357,444,80.4,17,300,9,24,13
"UEFA Champions League","2022-04-27","UEFA Champions League (Semi-finals), Leg 1 of 2Aggregate: Liverpool 5:2 VillarrealLiverpool won on aggregate score over two legs(Leg 2: Villarreal 2:3 Liverpool)","Liverpool","4-3-3",2,1.6,"Pervis Estupiñán (OG) · 53&rsquor; Sadio Mané · 55&rsquor;","1","0","Villarreal","4-4-2",0,0.1,"","2","0","Liverpool","Home",990,1,1,0,0,19,5,1,0,907,17,16,11,1.6,1.6,1.4,35,2,691,802,86.2,78,539,27,14,8
"UEFA Champions League","2022-04-27","UEFA Champions League (Semi-finals), Leg 1 of 2Aggregate: Liverpool 5:2 VillarrealLiverpool won on aggregate score over two legs(Leg 2: Villarreal 2:3 Liverpool)","Liverpool","4-3-3",2,1.6,"Pervis Estupiñán (OG) · 53&rsquor; Sadio Mané · 55&rsquor;","1","0","Villarreal","4-4-2",0,0.1,"","2","0","Villarreal","Away",990,0,0,0,0,1,0,2,0,424,17,7,13,0.1,0.1,0.1,2,0,196,300,65.3,8,167,7,15,6
"UEFA Champions League","2022-05-03","UEFA Champions League (Semi-finals), Leg 2 of 2Aggregate: Villarreal 2:5 LiverpoolLiverpool won on aggregate score over two legs(Leg 1: Liverpool 2:0 Villarreal)","Villarreal","4-4-2",2,1.2,"Boulaye Dia · 3&rsquor; Francis Coquelin · 41&rsquor; Étienne Capoue · 86&rsquor;","5","1","Liverpool","4-3-3",3,2.5,"Fabinho · 62&rsquor; Luis Díaz · 67&rsquor; Sadio Mané · 74&rsquor;","1","0","Villarreal","Home",985,2,2,0,0,6,2,4,1,491,14,9,9,1.3,1.3,1.2,9,3,260,389,66.8,21,223,10,14,6
"UEFA Champions League","2022-05-03","UEFA Champions League (Semi-finals), Leg 2 of 2Aggregate: Villarreal 2:5 LiverpoolLiverpool won on aggregate score over two legs(Leg 1: Liverpool 2:0 Villarreal)","Villarreal","4-4-2",2,1.2,"Boulaye Dia · 3&rsquor; Francis Coquelin · 41&rsquor; Étienne Capoue · 86&rsquor;","5","1","Liverpool","4-3-3",3,2.5,"Fabinho · 62&rsquor; Luis Díaz · 67&rsquor; Sadio Mané · 74&rsquor;","1","0","Liverpool","Away",990,3,3,0,0,15,5,1,0,581,14,9,10,2.5,2.5,2.1,29,6,353,474,74.5,23,238,12,17,11
"UEFA Champions League","2022-05-04","UEFA Champions League (Semi-finals), Leg 2 of 2Aggregate: Real Madrid 6:5 Manchester CityReal Madrid won on aggregate score over two legs, after extra time(Leg 1: Manchester City 4:3 Real Madrid)","Real Madrid","4-2-3-1",3,2.3,"Rodrygo · 90&rsquor; Rodrygo · 90+1&rsquor; Karim Benzema (P) · 95&rsquor;","4","0","Manchester City","4-3-3",1,1.4,"Riyad Mahrez · 73&rsquor;","3","0","Real Madrid","Home",1320,3,2,1,1,13,4,4,0,744,24,12,10,2.3,1.5,1.4,25,5,471,592,79.6,38,413,22,16,5
"UEFA Champions League","2022-05-04","UEFA Champions League (Semi-finals), Leg 2 of 2Aggregate: Real Madrid 6:5 Manchester CityReal Madrid won on aggregate score over two legs, after extra time(Leg 1: Manchester City 4:3 Real Madrid)","Real Madrid","4-2-3-1",3,2.3,"Rodrygo · 90&rsquor; Rodrygo · 90+1&rsquor; Karim Benzema (P) · 95&rsquor;","4","0","Manchester City","4-3-3",1,1.4,"Riyad Mahrez · 73&rsquor;","3","0","Manchester City","Away",1320,1,1,0,0,15,9,3,0,853,30,15,12,1.4,1.4,0.8,27,2,582,712,81.7,56,549,33,25,19
"UEFA Champions League","2022-05-28","UEFA Champions League (Final)","Liverpool","4-3-3",0,2.2,"","1","0","Real Madrid","4-3-3",1,0.9,"Vinicius Júnior · 59&rsquor;","0","0","Liverpool","Home",990,0,0,0,0,24,9,1,0,758,16,11,12,2.2,2.2,1.8,42,0,549,637,86.2,84,453,23,26,14
"UEFA Champions League","2022-05-28","UEFA Champions League (Final)","Liverpool","4-3-3",0,2.2,"","1","0","Real Madrid","4-3-3",1,0.9,"Vinicius Júnior · 59&rsquor;","0","0","Real Madrid","Away",990,1,1,0,0,4,1,0,0,658,23,14,13,0.9,0.9,0.8,7,1,448,546,82.1,20,398,17,18,10
