League,Match_Date,Matchweek,Team,Home_Away,Home_Team,Away_Team,Home_Score,Away_Score,Home_Formation,Away_Formation,season,Formation,npxG_Expected,SoT,xAG_Expected,SCA_SCA,GCA_SCA,PrgP_Passes,PrgC_Carries,Succ_Take_Ons,Tkl,Int,Blocks,team_Shots_MQS,team_DA_MQS,team_Poss_MQS,team_Def_MQS,team_MQS
UEFA Champions League,2025-01-21,UEFA Champions League (League phase),Juventus,Away,Club Brugge,Juventus,0,0,4-2-3-1,4-2-3-1,2024-2025,4-2-3-1,11.683599419448477,12.69956458635704,13.20754716981132,6.386066763425253,28.88243831640058,80.47895500725689,69.08563134978229,48.76632801161103,5.152394775036284,7.402031930333817,55.29753265602322,12.19158200290276,16.158684083212385,74.78229317851958,29.154571843251087,30.822008180498745
UEFA Champions League,2025-01-21,UEFA Champions League (League phase),Red Star,Home,Red Star,PSV Eindhoven,2,3,4-2-3-1,4-2-3-1,2024-2025,4-2-3-1,92.52539912917271,87.4455732946299,88.24383164005806,92.59796806966618,81.27721335268505,67.48911465892597,92.67053701015965,72.42380261248186,44.339622641509436,75.39912917271407,28.156748911465897,89.9854862119013,87.37300435413643,80.07982583454282,55.07982583454282,74.77899459031535
UEFA Champions League,2025-01-21,UEFA Champions League (League phase),PSV Eindhoven,Away,Red Star,PSV Eindhoven,2,3,4-2-3-1,4-2-3-1,2024-2025,4-2-3-1,30.696661828737298,68.86792452830188,44.55732946298984,55.22496371552975,86.13933236574745,25.326560232220608,17.34397677793904,39.477503628447025,78.73730043541364,61.03047895500726,19.085631349782293,49.782293178519595,61.97387518142235,21.335268505079824,49.58272859216255,47.86251484364692
UEFA Champions League,2025-01-21,UEFA Champions League (League phase),Slovan Bratislava,Home,Slovan Bratislava,Stuttgart,1,3,4-2-3-1,4-4-2,2024-2025,4-2-3-1,20.174165457184326,25.907111756168362,24.74600870827286,16.618287373004353,60.087082728592165,15.09433962264151,28.156748911465897,39.477503628447025,86.13933236574745,81.56748911465893,94.48476052249637,23.040638606676346,33.81712626995646,21.625544267053705,75.41727140783745,44.76843910806175
UEFA Champions League,2025-01-21,UEFA Champions League (League phase),Stuttgart,Away,Slovan Bratislava,Stuttgart,1,3,4-2-3-1,4-4-2,2024-2025,4-4-2,98.76632801161102,87.4455732946299,93.6865021770682,88.89695210449928,86.13933236574745,83.09143686502178,73.9477503628447,48.76632801161103,36.79245283018868,61.03047895500726,85.05079825834542,93.10595065312046,89.57426221577164,78.51959361393324,57.9100145137881,76.69217574877952
UEFA Champions League,2025-01-21,UEFA Champions League (League phase),Atlético Madrid,Home,Atlético Madrid,Bayer Leverkusen,2,1,5-4-1,4-2-3-1,2024-2025,5-4-1,30.696661828737298,25.907111756168362,24.74600870827286,4.426705370101597,67.12626995645864,5.370101596516691,4.2089985486211905,39.477503628447025,21.988388969521043,61.03047895500726,44.412191582002905,28.30188679245283,32.099661344944366,4.789550072568941,41.72714078374456,29.944583718168627
UEFA Champions League,2025-01-21,UEFA Champions League (League phase),Bayer Leverkusen,Away,Atlético Madrid,Bayer Leverkusen,2,1,5-4-1,4-2-3-1,2024-2025,4-2-3-1,30.696661828737298,54.862119013062404,37.953555878084174,65.38461538461539,60.087082728592165,81.78519593613933,61.46589259796807,48.76632801161103,5.152394775036284,21.407837445573293,3.265602322206096,42.77939042089985,54.47508466376391,71.6255442670537,19.648040638606677,42.8024805383296
UEFA Champions League,2025-01-22,UEFA Champions League (League phase),RB Leipzig,Home,RB Leipzig,Sporting CP,2,1,4-2-2-2,4-4-2,2024-2025,4-2-2-2,86.13933236574745,79.10014513788099,75.76197387518143,28.519593613933235,67.12626995645864,36.79245283018868,13.13497822931785,29.172714078374458,89.84034833091437,21.407837445573293,97.8955007256894,82.619738751814225,57.1359458151911,24.963715529753266,59.57910014513788,56.80828605356907
UEFA Champions League,2025-01-22,UEFA Champions League (League phase),Sporting CP,Away,RB Leipzig,Sporting CP,2,1,4-2-2-2,4-4-2,2024-2025,4-4-2,35.776487663280115,25.907111756168362,37.953555878084174,79.02757619738752,60.087082728592165,72.93178519593614,61.46589259796807,97.8955007256894,66.98113207547169,41.07402031930334,55.29753265602322,30.84179970972424,59.022738268021286,67.19883889695211,65.31204644412192,57.6725161630822
UEFA Champions League,2025-01-22,UEFA Champions League (League phase),Shakhtar Donetsk,Home,Shakhtar Donetsk,Brest,2,0,4-1-4-1,4-2-3-1,2024-2025,4-1-4-1,46.00870827285922,54.862119013062404,24.74600870827286,25.036284470246734,60.087082728592165,42.01741654571843,28.156748911465897,87.59071117561683,44.339622641509436,30.478955007256893,35.92162554426706,50.43541364296081,36.62312530237059,35.087082728592165,49.58272859216255,43.56775300171527
UEFA Champions League,2025-01-22,UEFA Champions League (League phase),Brest,Away,Shakhtar Donetsk,Brest,2,0,4-1-4-1,4-2-3-1,2024-2025,4-2-3-1,11.683599419448477,54.862119013062404,13.20754716981132,42.96081277213353,28.88243831640058,59.57910014513787,56.16835994194484,39.477503628447025,66.98113207547169,7.402031930333817,28.156748911465897,33.27285921625544,28.350266086115145,57.87373004354136,35.504354136429605,37.214672120332494
UEFA Champions League,2025-01-22,UEFA Champions League (League phase),Arsenal,Home,Arsenal,Dinamo Zagreb,3,0,4-3-3,5-4-1,2024-2025,4-3-3,89.69521044992743,54.862119013062404,83.38171262699564,81.42235123367199,93.03338171262699,85.26850507982583,33.236574746008706,83.09143686502178,66.98113207547169,1.0159651669085632,55.29753265602322,72.27866473149491,85.9458151910982,59.25253991291727,51.59651669085631,66.11690196595856
UEFA Champions League,2025-01-22,UEFA Champions League (League phase),Dinamo Zagreb,Away,Arsenal,Dinamo Zagreb,3,0,4-3-3,5-4-1,2024-2025,5-4-1,2.1044992743105952,3.483309143686502,3.7735849056603774,8.055152394775037,28.88243831640058,2.467343976777939,13.13497822931785,1.1611030478955007,89.84034833091437,2.39477503628447,85.05079825834542,2.7939042089985486,13.570391872278664,7.801161103047894,44.61175616835994,21.8498482649426
UEFA Champions League,2025-01-22,UEFA Champions League (League phase),Celtic,Home,Celtic,Young Boys,1,0,4-3-3,4-2-3-1,2024-2025,4-3-3,46.00870827285922,79.10014513788099,50.29027576197388,74.31059506531204,28.88243831640058,22.85921625544267,56.16835994194484,56.966618287373,94.55732946298984,61.03047895500726,55.29753265602322,62.554426705370105,51.1611030478955,39.51378809869376,66.96298984034833,56.86106346483705
UEFA Champions League,2025-01-22,UEFA Champions League (League phase),Young Boys,Away,Celtic,Young Boys,1,0,4-3-3,4-2-3-1,2024-2025,4-2-3-1,40.711175616835995,54.862119013062404,30.76923076923077,55.22496371552975,28.88243831640058,15.09433962264151,49.709724238026126,48.76632801161103,83.01886792452831,75.39912917271407,73.43976777939042,47.7866473149492,38.29221093372037,32.40203193033382,70.15602322206095,50.53437128908827
UEFA Champions League,2025-01-22,UEFA Champions League (League phase),Real Madrid,Home,Real Madrid,Red Bull Salzburg,5,1,4-3-3,4-4-2,2024-2025,4-3-3,94.04934687953556,79.10014513788099,88.24383164005806,71.55297532656023,98.18577648766328,62.62699564586357,65.74746008708273,94.04934687953556,73.22206095791002,69.23076923076923,79.75326560232222,86.57474600870827,85.99419448476053,64.18722786647315,79.06386066763426,79.61472489774377
UEFA Champions League,2025-01-22,UEFA Champions League (League phase),Red Bull Salzburg,Away,Real Madrid,Red Bull Salzburg,5,1,4-3-3,4-4-2,2024-2025,4-4-2,16.182873730043543,41.146589259796805,19.3033381712627,38.243831640058055,60.087082728592165,28.011611030478957,90.78374455732946,29.172714078374458,89.84034833091437,21.407837445573293,85.05079825834542,28.664731494920176,39.211417513304305,59.39767779390421,56.367924528301884,47.2027972027972
UEFA Champions League,2025-01-22,UEFA Champions League (League phase),Milan,Home,Milan,Girona,1,0,4-2-3-1,4-2-3-1,2024-2025,4-2-3-1,56.313497822931794,68.86792452830188,66.54571843251088,85.12336719883889,60.087082728592165,28.011611030478957,69.08563134978229,39.477503628447025,44.339622641509436,61.03047895500726,44.412191582002905,62.59071117561684,70.58538945331398,48.548621190130625,47.314949201741655,56.66314817258213
UEFA Champions League,2025-01-22,UEFA Champions League (League phase),Girona,Away,Milan,Girona,1,0,4-2-3-1,4-2-3-1,2024-2025,4-2-3-1,40.711175616835995,54.862119013062404,44.55732946298984,46.516690856313495,28.88243831640058,74.23802612481857,13.13497822931785,20.246734397677795,78.73730043541364,41.07402031930334,28.156748911465897,47.7866473149492,39.9854862119013,43.68650217706821,42.05370101596517,42.82886924396358
UEFA Champions League,2025-01-22,UEFA Champions League (League phase),Paris Saint-Germain,Home,Paris Saint-Germain,Manchester City,4,2,4-3-3,4-2-3-1,2024-2025,4-3-3,94.04934687953556,92.3076923076923,88.24383164005806,96.58925979680697,81.27721335268505,70.75471698113208,92.67053701015965,83.09143686502178,73.22206095791002,69.23076923076923,35.92162554426706,93.17851959361394,88.70343492985003,81.71262699564586,65.36647314949202,79.7598627787307
UEFA Champions League,2025-01-22,UEFA Champions League (League phase),Manchester City,Away,Paris Saint-Germain,Manchester City,4,2,4-3-3,4-2-3-1,2024-2025,4-2-3-1,77.06821480406386,79.10014513788099,37.953555878084174,25.036284470246734,35.99419448476052,28.011611030478957,56.16835994194484,29.172714078374458,66.98113207547169,30.478955007256893,85.05079825834542,78.08417997097243,32.99467827769714,42.0899854862119,52.920899854862114,50.092360469718955
UEFA Champions League,2025-01-22,UEFA Champions League (League phase),Sparta Prague,Home,Sparta Prague,Internazionale,0,1,3-5-2,3-5-2,2024-2025,3-5-2,11.683599419448477,25.907111756168362,8.055152394775037,38.243831640058055,28.88243831640058,28.011611030478957,6.313497822931785,39.477503628447025,10.522496371552975,41.07402031930334,79.75326560232222,18.79535558780842,25.06047411707789,17.16255442670537,42.70682148040639,28.902229845626074
UEFA Champions League,2025-01-22,UEFA Champions League (League phase),Internazionale,Away,Sparta Prague,Internazionale,0,1,3-5-2,3-5-2,2024-2025,3-5-2,35.776487663280115,54.862119013062404,30.76923076923077,51.30624092888244,60.087082728592165,78.15674891146588,76.56023222060958,3.4107402031930336,1.6690856313497822,30.478955007256893,55.29753265602322,45.31930333817126,47.38751814223512,77.35849056603773,22.71407837445573,43.4885868848133
UEFA Champions League,2025-01-22,UEFA Champions League (League phase),Feyenoord,Home,Feyenoord,Bayern Munich,3,0,4-3-3,4-2-3-1,2024-2025,4-3-3,40.711175616835995,25.907111756168362,50.29027576197388,16.618287373004353,93.03338171262699,1.4513788098693758,13.13497822931785,48.76632801161103,44.339622641509436,50.79825834542816,94.48476052249637,33.30914368650218,53.31398161586841,7.293178519593614,59.59724238026125,43.59414170734925
UEFA Champions League,2025-01-22,UEFA Champions League (League phase),Bayern Munich,Away,Feyenoord,Bayern Munich,3,0,4-3-3,4-2-3-1,2024-2025,4-2-3-1,87.66328011611031,79.10014513788099,93.6865021770682,98.8388969521045,28.88243831640058,99.85486211901306,90.78374455732946,56.966618287373,59.50653120464441,13.715529753265601,19.085631349782293,83.38171262699565,73.80261248185776,95.31930333817127,37.31857764876633,66.18947090645204
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Manchester City,Home,Manchester City,Club Brugge,3,1,4-2-3-1,4-2-3-1,2024-2025,4-2-3-1,82.22060957910014,68.86792452830188,70.89985486211901,79.02757619738752,81.27721335268505,97.75036284470247,98.47605224963716,20.246734397677795,29.245283018867923,2.39477503628447,12.191582002902758,75.54426705370102,77.06821480406386,98.11320754716982,16.019593613933235,58.417997097242385
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Club Brugge,Away,Manchester City,Club Brugge,3,1,4-2-3-1,4-2-3-1,2024-2025,4-2-3-1,46.00870827285922,68.86792452830188,30.76923076923077,51.30624092888244,60.087082728592165,5.370101596516691,28.156748911465897,7.619738751814223,10.522496371552975,7.402031930333817,35.92162554426706,57.43831640058055,47.38751814223512,16.763425253991294,15.36647314949202,32.00290275761974
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Aston Villa,Home,Aston Villa,Celtic,4,2,4-2-3-1,4-3-3,2024-2025,4-2-3-1,96.87953555878084,87.4455732946299,98.47605224963716,87.15529753265602,95.50072568940493,39.18722786647315,76.56023222060958,29.172714078374458,21.988388969521043,7.402031930333817,3.265602322206096,92.16255442670537,93.71069182389937,57.873730043541364,15.457184325108853,58.457580155693364
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Celtic,Away,Aston Villa,Celtic,4,2,4-2-3-1,4-3-3,2024-2025,4-3-3,30.696661828737298,54.862119013062404,19.3033381712627,10.740203193033382,81.27721335268505,1.4513788098693758,28.156748911465897,3.4107402031930336,66.98113207547169,91.00145137880988,64.51378809869375,42.77939042089985,37.10691823899371,14.804063860667636,56.47677793904209,41.12679773057131
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Sporting CP,Home,Sporting CP,Bologna,1,1,4-2-3-1,4-2-3-1,2024-2025,4-2-3-1,56.313497822931794,68.86792452830188,60.88534107402032,28.519593613933235,60.087082728592165,28.011611030478957,56.16835994194484,13.062409288824384,44.339622641509436,75.39912917271407,12.191582002902758,62.59071117561684,49.8306724721819,42.0899854862119,36.24818577648766,45.80419580419581
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Bologna,Away,Sporting CP,Bologna,1,1,4-2-3-1,4-2-3-1,2024-2025,4-2-3-1,46.00870827285922,25.907111756168362,55.442670537010166,42.96081277213353,35.99419448476052,8.853410740203193,56.16835994194484,13.062409288824384,66.98113207547169,41.07402031930334,55.29753265602322,35.957910014513786,44.79922593130141,32.510885341074015,44.10377358490566,40.7045784404275
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Bayern Munich,Home,Bayern Munich,Slovan Bratislava,3,1,4-1-4-1,3-4-3,2024-2025,4-1-4-1,99.20174165457183,96.00870827285921,93.6865021770682,99.92743105950653,86.13933236574745,100,99.85486211901306,78.51959361393324,83.01886792452831,30.478955007256893,55.29753265602322,97.60522496371553,93.2510885341074,99.92743105950653,61.828737300435414,83.83032062277346
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Slovan Bratislava,Away,Bayern Munich,Slovan Bratislava,3,1,4-1-4-1,3-4-3,2024-2025,3-4-3,40.711175616835995,54.862119013062404,50.29027576197388,31.64005805515239,60.087082728592165,11.46589259796807,43.83164005805516,83.09143686502178,78.73730043541364,98.33091436865021,99.63715529753266,47.7866473149492,47.339138848572816,27.64876632801161,89.94920174165458,59.33500461802348
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Juventus,Home,Juventus,Benfica,0,2,4-2-3-1,4-3-3,2024-2025,4-2-3-1,35.776487663280115,54.862119013062404,37.953555878084174,76.77793904208998,28.88243831640058,91.79970972423803,69.08563134978229,72.42380261248186,78.73730043541364,61.03047895500726,73.43976777939042,45.31930333817126,47.87131107885825,80.44267053701016,71.40783744557329,61.88811188811189
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Benfica,Away,Juventus,Benfica,0,2,4-2-3-1,4-3-3,2024-2025,4-3-3,84.1799709724238,79.10014513788099,85.92162554426706,61.901306240928875,81.27721335268505,17.48911465892598,69.08563134978229,1.1611030478955007,99.63715529753266,69.23076923076923,91.8722786647315,81.6400580551524,76.36671504596033,43.28737300435414,65.47532656023222,67.35057395434754
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Barcelona,Home,Barcelona,Atalanta,2,2,4-2-3-1,3-4-1-2,2024-2025,4-2-3-1,87.66328011611031,87.4455732946299,92.16255442670537,74.31059506531204,81.27721335268505,42.01741654571843,61.46589259796807,48.76632801161103,29.245283018867923,41.07402031930334,7.329462989840348,87.5544267053701,82.58345428156748,51.741654571843256,31.60377358490566,59.34160179443198
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Atalanta,Away,Barcelona,Atalanta,2,2,4-2-3-1,3-4-1-2,2024-2025,3-4-1-2,51.088534107402026,54.862119013062404,60.88534107402032,25.036284470246734,81.27721335268505,32.65602322206096,38.38896952104499,29.172714078374458,21.988388969521043,13.715529753265601,73.43976777939042,52.97532656023222,55.73294629898403,35.522496371552975,34.57910014513788,43.86462594009764
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Dortmund,Home,Dortmund,Shakhtar Donetsk,3,1,4-4-2,4-2-3-1,2024-2025,4-4-2,87.66328011611031,87.4455732946299,95.06531204644412,68.94049346879537,81.27721335268505,42.01741654571843,65.74746008708273,91.36429608127722,44.339622641509436,81.56748911465893,35.92162554426706,87.5544267053701,81.76100628930818,53.88243831640058,63.29825834542816,71.03179839028896
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Shakhtar Donetsk,Away,Dortmund,Shakhtar Donetsk,3,1,4-4-2,4-2-3-1,2024-2025,4-2-3-1,11.683599419448477,25.907111756168362,8.055152394775037,16.618287373004353,35.99419448476052,34.25253991291727,43.83164005805516,83.09143686502178,96.73439767779391,50.79825834542816,55.29753265602322,18.79535558780842,20.222544750846637,39.042089985486214,71.48040638606676,42.02401372212693
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Brest,Home,Brest,Real Madrid,0,3,4-3-1-2,4-2-3-1,2024-2025,4-3-1-2,61.82873730043541,68.86792452830188,66.54571843251088,95.86357039187227,28.88243831640058,53.77358490566038,61.46589259796807,29.172714078374458,59.50653120464441,81.56748911465893,44.412191582002905,65.34833091436865,63.763909046927914,57.619738751814225,53.664731494920176,59.262435677530014
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Real Madrid,Away,Brest,Real Madrid,0,3,4-3-1-2,4-2-3-1,2024-2025,4-2-3-1,91.65457184325109,79.10014513788099,93.6865021770682,59.43396226415094,86.13933236574745,69.59361393323658,73.9477503628447,72.42380261248186,73.22206095791002,13.715529753265601,55.29753265602322,85.37735849056604,79.7532656023222,71.77068214804063,53.664731494920176,69.83770946035096
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),PSV Eindhoven,Home,PSV Eindhoven,Liverpool,3,2,4-4-2,4-3-3,2024-2025,4-4-2,56.313497822931794,54.862119013062404,55.442670537010166,55.22496371552975,93.03338171262699,49.34687953555878,9.724238026124818,7.619738751814223,96.73439767779391,41.07402031930334,44.412191582002905,55.587808417997095,67.90033865505563,29.535558780841797,47.46008708272859,51.25346351761446
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Liverpool,Away,PSV Eindhoven,Liverpool,3,2,4-4-2,4-3-3,2024-2025,4-3-3,30.696661828737298,54.862119013062404,8.055152394775037,21.04499274310595,67.12626995645864,32.65602322206096,28.156748911465897,29.172714078374458,51.37880986937591,81.56748911465893,35.92162554426706,42.77939042089985,32.07547169811321,30.406386066763428,49.510159651669085,40.05805515239478
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Internazionale,Home,Internazionale,Monaco,3,0,3-5-2,4-2-3-1,2024-2025,3-5-2,96.87953555878084,79.10014513788099,95.06531204644412,88.89695210449928,86.13933236574745,91.00145137880988,56.16835994194484,13.062409288824384,44.339622641509436,30.478955007256893,44.412191582002905,87.98984034833092,90.03386550556361,73.58490566037736,33.073294629898406,65.95856973215464
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Monaco,Away,Internazionale,Monaco,3,0,3-5-2,4-2-3-1,2024-2025,4-2-3-1,4.571843251088534,3.483309143686502,3.7735849056603774,3.7010159651669086,28.88243831640058,0.5805515239477503,13.13497822931785,39.477503628447025,1.6690856313497822,50.79825834542816,64.51378809869375,4.027576197387518,12.119013062409289,6.8577648766328,39.11465892597968,19.50785063992611
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Bayer Leverkusen,Home,Bayer Leverkusen,Sparta Prague,2,0,3-4-3,3-5-2,2024-2025,3-4-3,72.13352685050798,97.96806966618288,66.54571843251088,97.46008708272859,67.12626995645864,91.00145137880988,94.26705370101597,13.062409288824384,5.152394775036284,13.715529753265601,19.085631349782293,85.05079825834542,77.04402515723271,92.63425253991292,12.753991291727141,57.95619474864758
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Sparta Prague,Away,Bayer Leverkusen,Sparta Prague,2,0,3-4-3,3-5-2,2024-2025,3-5-2,24.891146589259797,12.69956458635704,37.953555878084174,55.22496371552975,28.88243831640058,13.062409288824384,38.38896952104499,72.42380261248186,66.98113207547169,41.07402031930334,44.412191582002905,18.79535558780842,40.686985970004834,25.725689404934688,56.22278664731495,39.63583586225096
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Red Bull Salzburg,Home,Red Bull Salzburg,Atlético Madrid,1,4,4-4-2,4-4-2,2024-2025,4-4-2,20.174165457184326,41.146589259796805,24.74600870827286,38.243831640058055,35.99419448476052,76.12481857764877,65.74746008708273,94.04934687953556,78.73730043541364,91.00145137880988,79.75326560232222,30.660377358490564,32.99467827769715,70.93613933236574,85.88534107402032,58.70167568280776
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Atlético Madrid,Away,Red Bull Salzburg,Atlético Madrid,1,4,4-4-2,4-4-2,2024-2025,4-4-2,82.22060957910014,92.3076923076923,90.9288824383164,46.516690856313495,97.31494920174165,67.48911465892597,38.38896952104499,39.477503628447025,66.98113207547169,87.30043541364296,73.43976777939042,87.26415094339623,78.25350749879053,52.93904208998548,66.79970972423803,71.12415886000791
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Stuttgart,Home,Stuttgart,Paris Saint-Germain,1,4,4-2-3-1,4-3-3,2024-2025,4-2-3-1,30.696661828737298,25.907111756168362,37.953555878084174,38.243831640058055,28.88243831640058,57.9100145137881,38.38896952104499,48.76632801161103,97.38751814223512,69.23076923076923,55.29753265602322,28.30188679245283,35.02660861151427,48.14949201741655,67.67053701015965,48.06043013590183
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Paris Saint-Germain,Away,Stuttgart,Paris Saint-Germain,1,4,4-2-3-1,4-3-3,2024-2025,4-3-3,87.66328011611031,79.10014513788099,95.06531204644412,65.38461538461539,97.31494920174165,64.36865021770683,65.74746008708273,78.51959361393324,59.50653120464441,7.402031930333817,94.48476052249637,83.38171262699565,85.92162554426706,65.05805515239479,59.97822931785196,72.23248449663544
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Lille,Home,Lille,Feyenoord,6,1,4-2-3-1,4-2-3-1,2024-2025,4-2-3-1,56.313497822931794,68.86792452830188,70.89985486211901,74.31059506531204,97.31494920174165,81.78519593613933,61.46589259796807,72.42380261248186,44.339622641509436,7.402031930333817,0.7256894049346879,62.59071117561684,80.84179970972424,71.6255442670537,31.222786647314955,57.80445969125215
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Feyenoord,Away,Lille,Feyenoord,6,1,4-2-3-1,4-2-3-1,2024-2025,4-2-3-1,30.696661828737298,41.146589259796805,44.55732946298984,21.04499274310595,35.99419448476052,22.85921625544267,9.724238026124818,3.4107402031930336,10.522496371552975,41.07402031930334,28.156748911465897,35.92162554426705,33.86550556361877,16.291727140783745,20.79100145137881,26.289747987861194
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Sturm Graz,Home,Sturm Graz,RB Leipzig,1,0,4-1-2-1-2,3-4-1-2,2024-2025,4-1-2-1-2,56.313497822931794,68.86792452830188,50.29027576197388,28.519593613933235,35.99419448476052,7.474600870827286,4.2089985486211905,7.619738751814223,94.55732946298984,50.79825834542816,91.8722786647315,62.59071117561684,38.26802128688921,5.8417997097242385,61.21190130624093,45.13788098693759
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),RB Leipzig,Away,Sturm Graz,RB Leipzig,1,0,4-1-2-1-2,3-4-1-2,2024-2025,3-4-1-2,68.94049346879537,68.86792452830188,80.62409288824384,71.55297532656023,28.88243831640058,53.77358490566038,9.724238026124818,48.76632801161103,92.380261248185775,21.407837445573293,0.7256894049346879,68.90420899854863,60.353168843734885,31.748911465892597,40.8200290275762,49.60416941549017
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Young Boys,Home,Young Boys,Red Star,0,1,4-3-1-2,4-2-3-1,2024-2025,4-3-1-2,11.683599419448477,41.146589259796805,13.20754716981132,21.04499274310595,28.88243831640058,42.01741654571843,17.34397677793904,39.477503628447025,86.13933236574745,61.03047895500726,96.5166908563135,26.41509433962264,21.04499274310595,29.680696661828737,70.7910014513788,41.680960548885075
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Red Star,Away,Young Boys,Red Star,0,1,4-3-1-2,4-2-3-1,2024-2025,4-2-3-1,74.81857764876632,41.146589259796805,80.62409288824384,79.02757619738752,60.087082728592165,62.62699564586357,83.81712626995646,64.73149492017417,21.988388969521043,41.07402031930334,1.6690856313497822,57.98258345428157,73.24625060474118,73.22206095791002,32.365747460087086,55.60100277081409
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Girona,Home,Girona,Arsenal,1,2,4-2-3-1,4-3-3,2024-2025,4-2-3-1,24.891146589259797,41.146589259796805,37.953555878084174,25.036284470246734,60.087082728592165,5.370101596516691,56.16835994194484,39.477503628447025,10.522496371552975,30.478955007256893,98.62119013062409,33.0188679245283,41.02564102564102,30.769230769230766,44.77503628447025,39.0684786911202
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Arsenal,Away,Girona,Arsenal,1,2,4-2-3-1,4-3-3,2024-2025,4-3-3,16.182873730043543,54.862119013062404,24.74600870827286,71.55297532656023,81.27721335268505,67.48911465892597,88.53410740203192,72.42380261248186,51.37880986937591,13.715529753265601,44.412191582002905,35.522496371552975,59.19206579583938,78.01161103047895,45.48258345428157,53.32497690988257
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Dinamo Zagreb,Home,Dinamo Zagreb,Milan,2,1,4-2-3-1,4-2-3-1,2024-2025,4-2-3-1,61.82873730043541,68.86792452830188,55.442670537010166,51.30624092888244,67.12626995645864,11.46589259796807,28.156748911465897,64.73149492017417,89.84034833091437,87.30043541364296,19.085631349782293,65.34833091436865,57.95839380745041,19.811320754716984,65.23947750362845,55.013854070457846
UEFA Champions League,2025-01-29,UEFA Champions League (League phase),Milan,Away,Dinamo Zagreb,Milan,2,1,4-2-3-1,4-2-3-1,2024-2025,4-2-3-1,46.00870827285922,68.86792452830188,44.55732946298984,59.43396226415094,60.087082728592165,91.65457184325109,69.08563134978229,64.73149492017417,92.380261248185775,7.402031930333817,19.085631349782293,57.43831640058055,54.692791485244314,80.37010159651669,45.899854862119014,56.66314817258213
UEFA Champions League,2025-02-11,"UEFA Champions League (Knockout phase play-offs), Leg 1 of 2Aggregate: Brest 0:10 Paris S-GParis S-G won on aggregate score over two legs(Leg 2: Paris S-G 7:0 Brest)",Brest,Home,Brest,Paris Saint-Germain,0,3,4-3-1-2,4-3-3,2024-2025,4-3-1-2,40.711175616835995,25.907111756168362,30.76923076923077,65.38461538461539,28.88243831640058,49.34687953555878,38.38896952104499,48.76632801161103,83.01886792452831,61.03047895500726,55.29753265602322,33.30914368650218,41.678761490082245,43.867924528301884,62.028301886792455,47.95487531336588
UEFA Champions League,2025-02-11,"UEFA Champions League (Knockout phase play-offs), Leg 1 of 2Aggregate: Brest 0:10 Paris S-GParis S-G won on aggregate score over two legs(Leg 2: Paris S-G 7:0 Brest)",Paris Saint-Germain,Away,Brest,Paris Saint-Germain,0,3,4-3-1-2,4-3-3,2024-2025,4-3-3,77.06821480406386,79.10014513788099,75.76197387518143,61.901306240928875,67.12626995645864,79.31785195936139,86.5021770682148,87.59071117561683,51.37880986937591,75.39912917271407,73.43976777939042,78.08417997097243,68.26318335752298,82.9100145137881,71.95210449927431,74.05330518538065
