"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Team","Home_Away","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"UEFA Champions League","2023-11-28","UEFA Champions League (Group stage)","Shakhtar Donetsk","4-1-4-1",1,1.3,"Mykola Matviyenko · 12&rsquor;","2","0","Antwerp","4-2-3-1",0,1.1,"Arbnor Muja · 90+7&rsquor;","5","1","Shakhtar Donetsk","Home",990,1,1,0,0,15,5,2,0,537,15,11,14,1.4,1.4,0.8,20,1,316,402,78.6,22,340,12,20,10
"UEFA Champions League","2023-11-28","UEFA Champions League (Group stage)","Shakhtar Donetsk","4-1-4-1",1,1.3,"Mykola Matviyenko · 12&rsquor;","2","0","Antwerp","4-2-3-1",0,1.1,"Arbnor Muja · 90+7&rsquor;","5","1","Antwerp","Away",989,0,0,0,0,14,6,4,1,640,17,9,16,1.1,1.1,0.7,25,0,434,527,82.4,56,416,20,21,15
"UEFA Champions League","2023-11-28","UEFA Champions League (Group stage)","Manchester City","3-2-4-1",3,1.8,"Erling Haaland · 54&rsquor; Phil Foden · 70&rsquor; Julián Álvarez · 87&rsquor;","1","0","RB Leipzig","5-4-1",2,0.5,"Loïs Openda · 13&rsquor; Loïs Openda · 33&rsquor;","0","0","Manchester City","Home",990,3,3,0,0,14,6,1,0,903,6,9,3,1.8,1.8,1.4,25,6,767,827,92.7,74,684,28,22,12
"UEFA Champions League","2023-11-28","UEFA Champions League (Group stage)","Manchester City","3-2-4-1",3,1.8,"Erling Haaland · 54&rsquor; Phil Foden · 70&rsquor; Julián Álvarez · 87&rsquor;","1","0","RB Leipzig","5-4-1",2,0.5,"Loïs Openda · 13&rsquor; Loïs Openda · 33&rsquor;","0","0","RB Leipzig","Away",990,2,2,0,0,5,3,0,0,447,14,14,8,0.5,0.5,0.5,9,4,294,360,81.7,12,248,10,10,5
"UEFA Champions League","2023-11-28","UEFA Champions League (Group stage)","Young Boys","4-4-2",2,1.3,"Kosta Nedeljković (OG) · 8&rsquor; Lewin Blum · 29&rsquor;","0","0","Red Star","4-1-2-1-2",0,1.8,"","0","0","Young Boys","Home",990,1,1,0,0,22,6,0,0,543,25,12,14,1.3,1.3,0.9,41,2,306,421,72.7,37,290,16,17,12
"UEFA Champions League","2023-11-28","UEFA Champions League (Group stage)","Young Boys","4-4-2",2,1.3,"Kosta Nedeljković (OG) · 8&rsquor; Lewin Blum · 29&rsquor;","0","0","Red Star","4-1-2-1-2",0,1.8,"","0","0","Red Star","Away",990,0,0,0,0,18,3,0,0,595,14,11,12,1.8,1.8,1.7,33,0,357,466,76.6,38,306,22,24,13
"UEFA Champions League","2023-11-28","UEFA Champions League (Group stage)","Paris Saint-Germain","4-3-3",1,4.4,"Kylian Mbappé (P) · 90+8&rsquor;","6","0","Newcastle United","4-3-3",1,1.3,"Alexander Isak · 24&rsquor;","3","0","Paris Saint-Germain","Home",990,1,0,1,1,30,6,6,0,955,19,10,6,4.5,3.7,3.3,58,1,738,827,89.2,101,775,35,28,11
"UEFA Champions League","2023-11-28","UEFA Champions League (Group stage)","Paris Saint-Germain","4-3-3",1,4.4,"Kylian Mbappé (P) · 90+8&rsquor;","6","0","Newcastle United","4-3-3",1,1.3,"Alexander Isak · 24&rsquor;","3","0","Newcastle United","Away",990,1,1,0,0,5,2,3,0,471,24,8,18,1.3,1.3,0.6,8,1,233,319,73,17,269,12,18,4
"UEFA Champions League","2023-11-28","UEFA Champions League (Group stage)","Barcelona","4-3-3",2,1.8,"João Cancelo · 32&rsquor; João Félix · 57&rsquor;","2","0","Porto","4-4-2",1,1.1,"Pepê · 30&rsquor;","3","0","Barcelona","Home",990,2,2,0,0,21,7,2,0,614,13,9,14,1.9,1.9,1.4,34,4,406,503,80.7,46,353,26,26,16
"UEFA Champions League","2023-11-28","UEFA Champions League (Group stage)","Barcelona","4-3-3",2,1.8,"João Cancelo · 32&rsquor; João Félix · 57&rsquor;","2","0","Porto","4-4-2",1,1.1,"Pepê · 30&rsquor;","3","0","Porto","Away",990,1,1,0,0,13,5,3,0,540,20,10,18,1.2,1.2,0.8,23,1,340,427,79.6,28,291,12,12,4
"UEFA Champions League","2023-11-28","UEFA Champions League (Group stage)","Milan","4-2-3-1",1,2.1,"Samuel Chukwueze · 37&rsquor;","1","0","Dortmund","4-2-3-1",3,1.8,"Marco Reus (P) · 10&rsquor; Jamie Gittens · 59&rsquor; Karim Adeyemi · 69&rsquor;","1","0","Milan","Home",990,1,1,0,1,16,3,1,0,664,15,8,13,2.2,1.4,1.2,31,2,484,553,87.5,58,430,29,27,10
"UEFA Champions League","2023-11-28","UEFA Champions League (Group stage)","Milan","4-2-3-1",1,2.1,"Samuel Chukwueze · 37&rsquor;","1","0","Dortmund","4-2-3-1",3,1.8,"Marco Reus (P) · 10&rsquor; Jamie Gittens · 59&rsquor; Karim Adeyemi · 69&rsquor;","1","0","Dortmund","Away",990,3,2,1,1,11,3,1,0,591,23,6,10,1.8,1,0.9,23,6,399,477,83.6,34,401,21,16,11
"UEFA Champions League","2023-11-28","UEFA Champions League (Group stage)","Feyenoord","4-2-3-1",1,1.1,"Mats Wieffer · 77&rsquor;","0","0","Atlético Madrid","5-3-2",3,1.3,"Lutsharel Geertruida (OG) · 14&rsquor; Mario Hermoso · 57&rsquor; Santiago Giménez (OG) · 81&rsquor;","0","0","Feyenoord","Home",990,1,1,0,0,12,4,0,0,711,17,11,13,1.1,1.1,1.1,23,2,497,594,83.7,76,467,19,31,20
"UEFA Champions League","2023-11-28","UEFA Champions League (Group stage)","Feyenoord","4-2-3-1",1,1.1,"Mats Wieffer · 77&rsquor;","0","0","Atlético Madrid","5-3-2",3,1.3,"Lutsharel Geertruida (OG) · 14&rsquor; Mario Hermoso · 57&rsquor; Santiago Giménez (OG) · 81&rsquor;","0","0","Atlético Madrid","Away",990,1,1,0,0,9,3,0,0,699,16,7,16,1.3,1.3,1.2,18,2,480,581,82.6,33,348,22,20,6
"UEFA Champions League","2023-11-29","UEFA Champions League (Group stage)","Sevilla","4-3-3",2,1.8,"Sergio Ramos · 24&rsquor; Youssef En-Nesyri · 47&rsquor; Lucas Ocampos · 66&rsquor; Fernando · 90+8&rsquor;","3","2","PSV Eindhoven","4-2-3-1",3,2.2,"Ismael Saibari · 68&rsquor; Nemanja Gudelj (OG) · 81&rsquor; Ricardo Pepi · 90+2&rsquor;","1","0","Sevilla","Home",965,2,2,0,0,11,4,2,2,447,21,8,9,1.8,1.8,1.7,21,4,249,353,70.5,23,243,7,18,8
"UEFA Champions League","2023-11-29","UEFA Champions League (Group stage)","Sevilla","4-3-3",2,1.8,"Sergio Ramos · 24&rsquor; Youssef En-Nesyri · 47&rsquor; Lucas Ocampos · 66&rsquor; Fernando · 90+8&rsquor;","3","2","PSV Eindhoven","4-2-3-1",3,2.2,"Ismael Saibari · 68&rsquor; Nemanja Gudelj (OG) · 81&rsquor; Ricardo Pepi · 90+2&rsquor;","1","0","PSV Eindhoven","Away",990,2,2,0,0,16,7,1,0,628,10,4,10,2.2,2.2,1.4,29,4,428,521,82.1,48,382,21,23,11
"UEFA Champions League","2023-11-29","UEFA Champions League (Group stage)","Benfica","4-2-3-1",3,1.6,"João Mário · 5&rsquor; João Mário · 13&rsquor; João Mário · 34&rsquor; António Silva · 86&rsquor;","2","1","Internazionale","3-1-4-2",3,3,"Marko Arnautović · 51&rsquor; Davide Frattesi · 58&rsquor; Alexis Sánchez (P) · 72&rsquor;","1","0","Benfica","Home",985,3,1,0,0,11,5,2,1,560,21,7,12,1.6,1.6,0.5,20,5,393,458,85.8,32,287,27,12,6
"UEFA Champions League","2023-11-29","UEFA Champions League (Group stage)","Benfica","4-2-3-1",3,1.6,"João Mário · 5&rsquor; João Mário · 13&rsquor; João Mário · 34&rsquor; António Silva · 86&rsquor;","2","1","Internazionale","3-1-4-2",3,3,"Marko Arnautović · 51&rsquor; Davide Frattesi · 58&rsquor; Alexis Sánchez (P) · 72&rsquor;","1","0","Internazionale","Away",990,3,1,1,1,13,7,1,0,746,14,6,10,3,2.2,1.4,25,5,582,647,90,41,486,16,22,8
"UEFA Champions League","2023-11-29","UEFA Champions League (Group stage)","Arsenal","4-3-3",6,2.6,"Kai Havertz · 13&rsquor; Gabriel Jesus · 21&rsquor; Bukayo Saka · 23&rsquor; Gabriel Martinelli · 27&rsquor; Martin Ødegaard · 45+1&rsquor; Jorginho (P) · 86&rsquor;","0","0","Lens","3-4-3",0,0.4,"","3","0","Arsenal","Home",990,6,4,1,1,13,7,0,0,591,21,4,11,2.6,1.8,1.3,23,9,410,474,86.5,27,434,11,22,8
"UEFA Champions League","2023-11-29","UEFA Champions League (Group stage)","Arsenal","4-3-3",6,2.6,"Kai Havertz · 13&rsquor; Gabriel Jesus · 21&rsquor; Bukayo Saka · 23&rsquor; Gabriel Martinelli · 27&rsquor; Martin Ødegaard · 45+1&rsquor; Jorginho (P) · 86&rsquor;","0","0","Lens","3-4-3",0,0.4,"","3","0","Lens","Away",990,0,0,0,0,6,3,3,0,599,19,6,9,0.4,0.4,0.3,10,0,434,523,83,20,455,18,20,8
"UEFA Champions League","2023-11-29","UEFA Champions League (Group stage)","Braga","4-2-3-1",1,1.8,"Sikou Niakaté · 31&rsquor; Álvaro djaló · 51&rsquor;","2","1","Union Berlin","4-1-4-1",1,0.8,"Robin Gosens · 42&rsquor;","4","0","Braga","Home",930,1,1,0,0,18,1,2,1,693,16,11,13,2.1,2.1,1.3,31,2,503,586,85.8,46,375,12,16,8
"UEFA Champions League","2023-11-29","UEFA Champions League (Group stage)","Braga","4-2-3-1",1,1.8,"Sikou Niakaté · 31&rsquor; Álvaro djaló · 51&rsquor;","2","1","Union Berlin","4-1-4-1",1,0.8,"Robin Gosens · 42&rsquor;","4","0","Union Berlin","Away",990,1,1,0,0,6,2,4,0,641,23,4,20,0.8,0.8,0.7,10,2,432,517,83.6,38,338,22,13,5
"UEFA Champions League","2023-11-29","UEFA Champions League (Group stage)","Galatasaray","4-2-3-1",3,1.5,"Hakim Ziyech · 29&rsquor; Hakim Ziyech · 62&rsquor; Kerem Aktürkoğlu · 71&rsquor;","2","0","Manchester United","4-2-3-1",3,1.6,"Alejandro Garnacho · 11&rsquor; Bruno Fernandes · 18&rsquor; Scott McTominay · 55&rsquor;","4","0","Galatasaray","Home",990,3,1,0,0,16,7,2,0,584,20,7,11,1.6,1.6,0.8,28,6,372,478,77.8,34,374,19,15,6
"UEFA Champions League","2023-11-29","UEFA Champions League (Group stage)","Galatasaray","4-2-3-1",3,1.5,"Hakim Ziyech · 29&rsquor; Hakim Ziyech · 62&rsquor; Kerem Aktürkoğlu · 71&rsquor;","2","0","Manchester United","4-2-3-1",3,1.6,"Alejandro Garnacho · 11&rsquor; Bruno Fernandes · 18&rsquor; Scott McTominay · 55&rsquor;","4","0","Manchester United","Away",990,3,3,0,0,17,4,4,0,475,12,12,16,1.6,1.6,1.2,33,6,268,355,75.5,27,258,18,21,7
"UEFA Champions League","2023-11-29","UEFA Champions League (Group stage)","Real Madrid","4-2-2-2",4,2.8,"Rodrygo · 11&rsquor; Jude Bellingham · 22&rsquor; Nicolás Paz · 84&rsquor; Joselu · 90+4&rsquor;","0","0","Napoli","4-3-3",2,1.4,"Giovanni Simeone · 9&rsquor; Andre-Frank Zambo Anguissa · 47&rsquor;","2","0","Real Madrid","Home",990,4,4,0,0,20,9,0,0,730,14,9,13,3,3,2.6,37,8,543,611,88.9,45,512,27,16,9
"UEFA Champions League","2023-11-29","UEFA Champions League (Group stage)","Real Madrid","4-2-2-2",4,2.8,"Rodrygo · 11&rsquor; Jude Bellingham · 22&rsquor; Nicolás Paz · 84&rsquor; Joselu · 90+4&rsquor;","0","0","Napoli","4-3-3",2,1.4,"Giovanni Simeone · 9&rsquor; Andre-Frank Zambo Anguissa · 47&rsquor;","2","0","Napoli","Away",990,2,1,0,0,11,3,2,0,664,15,8,10,1.4,1.4,1.4,22,4,477,546,87.4,39,443,24,26,14
"UEFA Champions League","2023-11-29","UEFA Champions League (Group stage)","Bayern Munich","4-2-3-1",0,0.7,"","1","0","FC Copenhagen","4-3-2-1",0,0.7,"","2","0","Bayern Munich","Home",990,0,0,0,0,9,2,1,0,834,15,4,15,0.7,0.7,0.6,15,0,634,736,86.1,67,542,20,27,12
"UEFA Champions League","2023-11-29","UEFA Champions League (Group stage)","Bayern Munich","4-2-3-1",0,0.7,"","1","0","FC Copenhagen","4-3-2-1",0,0.7,"","2","0","FC Copenhagen","Away",990,0,0,0,0,8,3,2,0,564,19,13,7,0.8,0.8,0.4,13,0,363,450,80.7,17,325,9,18,12
"UEFA Champions League","2023-11-29","UEFA Champions League (Group stage)","Real Sociedad","4-3-3",0,1.3,"","1","0","Red Bull Salzburg","4-2-3-1",0,0.6,"","1","0","Real Sociedad","Home",990,0,0,0,0,21,7,1,0,768,22,6,7,1.3,1.3,0.8,41,0,554,660,83.9,64,582,25,26,11
"UEFA Champions League","2023-11-29","UEFA Champions League (Group stage)","Real Sociedad","4-3-3",0,1.3,"","1","0","Red Bull Salzburg","4-2-3-1",0,0.6,"","1","0","Red Bull Salzburg","Away",990,0,0,0,0,4,1,1,0,409,26,10,25,0.6,0.6,0.5,5,0,182,274,66.4,17,227,15,10,4
"UEFA Champions League","2023-12-12","UEFA Champions League (Group stage)","Lens","3-5-1-1",2,1.4,"Przemysław Frankowski (P) · 63&rsquor; Angelo Fulgini · 90+6&rsquor;","4","0","Sevilla","3-5-1-1",1,1.3,"Sergio Ramos (P) · 79&rsquor;","4","0","Lens","Home",990,2,1,1,1,2,1,4,0,453,21,7,10,1.4,0.6,0.6,4,4,257,342,75.1,21,299,10,12,2
"UEFA Champions League","2023-12-12","UEFA Champions League (Group stage)","Lens","3-5-1-1",2,1.4,"Przemysław Frankowski (P) · 63&rsquor; Angelo Fulgini · 90+6&rsquor;","4","0","Sevilla","3-5-1-1",1,1.3,"Sergio Ramos (P) · 79&rsquor;","4","0","Sevilla","Away",990,1,0,1,1,9,3,4,0,721,23,9,6,1.3,0.5,0.3,16,2,520,627,82.9,38,539,11,13,3
"UEFA Champions League","2023-12-12","UEFA Champions League (Group stage)","PSV Eindhoven","4-3-3",1,1.3,"Yorbe Vertessen · 50&rsquor;","0","0","Arsenal","4-3-3",1,1,"Eddie Nketiah · 42&rsquor;","0","0","PSV Eindhoven","Home",990,1,1,0,0,17,5,0,0,543,18,8,12,1.4,1.4,0.8,29,2,362,432,83.8,33,326,18,22,13
"UEFA Champions League","2023-12-12","UEFA Champions League (Group stage)","PSV Eindhoven","4-3-3",1,1.3,"Yorbe Vertessen · 50&rsquor;","0","0","Arsenal","4-3-3",1,1,"Eddie Nketiah · 42&rsquor;","0","0","Arsenal","Away",990,1,1,0,0,12,3,0,0,706,16,5,12,1,1,0.8,23,2,524,595,88.1,30,328,8,21,11
"UEFA Champions League","2023-12-12","UEFA Champions League (Group stage)","Manchester United","4-2-3-1",0,0.3,"","2","0","Bayern Munich","4-2-3-1",1,1.2,"Kingsley Coman · 70&rsquor;","1","0","Manchester United","Home",990,0,0,0,0,5,1,2,0,550,19,13,20,0.3,0.3,0.2,8,0,360,444,81.1,35,324,14,18,10
"UEFA Champions League","2023-12-12","UEFA Champions League (Group stage)","Manchester United","4-2-3-1",0,0.3,"","2","0","Bayern Munich","4-2-3-1",1,1.2,"Kingsley Coman · 70&rsquor;","1","0","Bayern Munich","Away",990,1,1,0,0,10,3,1,0,748,21,10,8,1.2,1.2,1,19,2,559,647,86.4,40,492,25,21,12
"UEFA Champions League","2023-12-12","UEFA Champions League (Group stage)","Red Bull Salzburg","4-1-2-1-2",1,1.6,"Luka Sučić · 57&rsquor;","4","0","Benfica","4-2-3-1",3,3.1,"Ángel Di María · 32&rsquor; Rafa Silva · 45+1&rsquor; Arthur Cabral · 90+2&rsquor;","2","0","Red Bull Salzburg","Home",990,1,1,0,0,19,6,4,0,624,26,18,20,1.6,1.6,1.4,34,2,355,458,77.5,36,406,18,23,11
"UEFA Champions League","2023-12-12","UEFA Champions League (Group stage)","Red Bull Salzburg","4-1-2-1-2",1,1.6,"Luka Sučić · 57&rsquor;","4","0","Benfica","4-2-3-1",3,3.1,"Ángel Di María · 32&rsquor; Rafa Silva · 45+1&rsquor; Arthur Cabral · 90+2&rsquor;","2","0","Benfica","Away",990,3,2,0,0,18,6,2,0,731,22,13,12,3.1,3.1,2.5,31,6,468,601,77.9,68,507,22,31,17
"UEFA Champions League","2023-12-12","UEFA Champions League (Group stage)","Union Berlin","5-3-2",2,1.1,"Kevin Volland · 45+1&rsquor; Alex Král · 85&rsquor;","2","0","Real Madrid","4-2-2-2",3,2.9,"Joselu · 61&rsquor; Joselu · 72&rsquor; Dani Ceballos · 89&rsquor;","2","0","Union Berlin","Home",990,2,1,0,0,8,5,2,0,422,19,4,11,1.1,1.1,0.8,14,3,252,330,76.4,19,238,12,7,3
"UEFA Champions League","2023-12-12","UEFA Champions League (Group stage)","Union Berlin","5-3-2",2,1.1,"Kevin Volland · 45+1&rsquor; Alex Král · 85&rsquor;","2","0","Real Madrid","4-2-2-2",3,2.9,"Joselu · 61&rsquor; Joselu · 72&rsquor; Dani Ceballos · 89&rsquor;","2","0","Real Madrid","Away",990,3,3,0,1,22,8,2,0,1025,7,6,3,2.9,2.1,1.9,41,6,872,943,92.5,54,808,31,22,12
"UEFA Champions League","2023-12-12","UEFA Champions League (Group stage)","Napoli","4-3-3",2,1.4,"Serdar Saatçı (OG) · 9&rsquor; Victor Osimhen · 33&rsquor;","0","0","Braga","4-2-3-1",0,1,"","2","0","Napoli","Home",990,1,1,0,0,9,6,0,0,626,18,7,11,1.4,1.4,1.4,16,2,421,512,82.2,28,379,19,33,14
"UEFA Champions League","2023-12-12","UEFA Champions League (Group stage)","Napoli","4-3-3",2,1.4,"Serdar Saatçı (OG) · 9&rsquor; Victor Osimhen · 33&rsquor;","0","0","Braga","4-2-3-1",0,1,"","2","0","Braga","Away",990,0,0,0,0,19,5,2,0,617,23,10,6,1,1,0.8,31,0,420,510,82.4,55,392,18,23,10
"UEFA Champions League","2023-12-12","UEFA Champions League (Group stage)","FC Copenhagen","4-3-3",1,1.3,"Lukas Lerager · 58&rsquor; Lukas Lerager · 90&rsquor;","4","1","Galatasaray","4-2-3-1",0,1.4,"","1","0","FC Copenhagen","Home",989,1,1,0,0,11,3,3,1,575,21,10,30,1.3,1.3,1.2,21,2,257,387,66.4,24,233,22,23,9
"UEFA Champions League","2023-12-12","UEFA Champions League (Group stage)","FC Copenhagen","4-3-3",1,1.3,"Lukas Lerager · 58&rsquor; Lukas Lerager · 90&rsquor;","4","1","Galatasaray","4-2-3-1",0,1.4,"","1","0","Galatasaray","Away",990,0,0,0,0,22,4,1,0,784,25,8,10,1.6,1.6,1,40,0,492,658,74.8,52,432,26,23,8
"UEFA Champions League","2023-12-12","UEFA Champions League (Group stage)","Internazionale","3-5-2",0,0.7,"","1","0","Real Sociedad","4-1-4-1",0,0.7,"","4","0","Internazionale","Home",990,0,0,0,0,10,2,1,0,548,7,9,9,0.7,0.7,0.6,19,0,367,471,77.9,22,197,15,13,6
"UEFA Champions League","2023-12-12","UEFA Champions League (Group stage)","Internazionale","3-5-2",0,0.7,"","1","0","Real Sociedad","4-1-4-1",0,0.7,"","4","0","Real Sociedad","Away",990,0,0,0,0,5,2,4,0,652,9,7,10,0.8,0.8,0.7,10,0,473,574,82.4,34,387,12,12,8
"UEFA Champions League","2023-12-13","UEFA Champions League (Group stage)","Red Star","5-3-2",2,1.1,"Hwang In-beom · 76&rsquor; Aleksandar Katai · 90+1&rsquor;","3","0","Manchester City","4-2-3-1",3,1.4,"Micah Hamilton · 19&rsquor; Oscar Bobb · 62&rsquor; Kalvin Phillips (P) · 85&rsquor;","1","0","Red Star","Home",990,2,2,0,0,11,6,3,0,407,18,4,8,1.1,1.1,1.1,20,4,254,327,77.7,23,201,12,9,7
"UEFA Champions League","2023-12-13","UEFA Champions League (Group stage)","Red Star","5-3-2",2,1.1,"Hwang In-beom · 76&rsquor; Aleksandar Katai · 90+1&rsquor;","3","0","Manchester City","4-2-3-1",3,1.4,"Micah Hamilton · 19&rsquor; Oscar Bobb · 62&rsquor; Kalvin Phillips (P) · 85&rsquor;","1","0","Manchester City","Away",990,3,2,1,1,9,2,1,0,776,8,3,5,1.4,0.6,0.5,18,6,630,699,90.1,33,579,29,25,10
"UEFA Champions League","2023-12-13","UEFA Champions League (Group stage)","RB Leipzig","4-2-2-2",2,0.7,"Benjamin Šeško · 51&rsquor; Emil Forsberg · 56&rsquor;","2","0","Young Boys","4-4-2",1,1.5,"Ebrima Colley · 53&rsquor;","3","0","RB Leipzig","Home",990,2,2,0,0,10,2,2,0,665,23,14,18,0.7,0.7,0.6,18,4,422,535,78.9,27,396,20,19,9
"UEFA Champions League","2023-12-13","UEFA Champions League (Group stage)","RB Leipzig","4-2-2-2",2,0.7,"Benjamin Šeško · 51&rsquor; Emil Forsberg · 56&rsquor;","2","0","Young Boys","4-4-2",1,1.5,"Ebrima Colley · 53&rsquor;","3","0","Young Boys","Away",990,1,1,0,0,16,3,3,0,601,16,13,20,1.5,1.5,1,23,2,365,479,76.2,19,375,18,30,15
"UEFA Champions League","2023-12-13","UEFA Champions League (Group stage)","Porto","4-4-2",5,2.7,"Galeno · 9&rsquor; Galeno · 43&rsquor; Mehdi Taremi · 62&rsquor; Pepe · 75&rsquor; Francisco Conceição · 82&rsquor;","1","0","Shakhtar Donetsk","4-1-4-1",3,1.5,"Danylo Sikan · 29&rsquor; Stephen Eustáquio (OG) · 72&rsquor; Eguinaldo · 88&rsquor;","3","0","Porto","Home",990,5,4,0,0,20,9,1,0,575,17,12,6,2.7,2.7,2,34,7,383,468,81.8,51,304,20,24,9
"UEFA Champions League","2023-12-13","UEFA Champions League (Group stage)","Porto","4-4-2",5,2.7,"Galeno · 9&rsquor; Galeno · 43&rsquor; Mehdi Taremi · 62&rsquor; Pepe · 75&rsquor; Francisco Conceição · 82&rsquor;","1","0","Shakhtar Donetsk","4-1-4-1",3,1.5,"Danylo Sikan · 29&rsquor; Stephen Eustáquio (OG) · 72&rsquor; Eguinaldo · 88&rsquor;","3","0","Shakhtar Donetsk","Away",990,2,2,0,0,9,6,3,0,589,18,4,15,1.6,1.6,1.3,16,4,404,490,82.4,25,352,12,13,9
"UEFA Champions League","2023-12-13","UEFA Champions League (Group stage)","Celtic","4-3-3",2,2.2,"Luis Enrique Palma (P) · 33&rsquor; Gustaf Lagerbielke · 90+1&rsquor;","2","0","Feyenoord","4-2-3-1",1,2.1,"Yankuba Minteh · 82&rsquor;","4","0","Celtic","Home",990,2,1,1,1,12,6,2,0,627,17,5,19,2.3,1.5,1.4,23,4,393,478,82.2,32,347,13,25,8
"UEFA Champions League","2023-12-13","UEFA Champions League (Group stage)","Celtic","4-3-3",2,2.2,"Luis Enrique Palma (P) · 33&rsquor; Gustaf Lagerbielke · 90+1&rsquor;","2","0","Feyenoord","4-2-3-1",1,2.1,"Yankuba Minteh · 82&rsquor;","4","0","Feyenoord","Away",990,1,1,0,0,19,7,4,0,653,26,5,9,2.1,2.1,1.2,29,2,433,535,80.9,46,357,13,18,8
"UEFA Champions League","2023-12-13","UEFA Champions League (Group stage)","Newcastle United","4-3-3",1,1.8,"Joelinton · 33&rsquor;","2","0","Milan","4-2-3-1",2,1.9,"Christian Pulisic · 59&rsquor; Samuel Chukwueze · 84&rsquor;","5","0","Newcastle United","Home",990,1,1,0,0,17,6,2,0,602,17,4,12,1.9,1.9,1.6,32,2,416,504,82.5,64,314,27,22,8
"UEFA Champions League","2023-12-13","UEFA Champions League (Group stage)","Newcastle United","4-3-3",1,1.8,"Joelinton · 33&rsquor;","2","0","Milan","4-2-3-1",2,1.9,"Christian Pulisic · 59&rsquor; Samuel Chukwueze · 84&rsquor;","5","0","Milan","Away",990,2,2,0,0,12,2,5,0,486,20,5,13,2,2,2,22,4,289,369,78.3,24,260,16,25,15
"UEFA Champions League","2023-12-13","UEFA Champions League (Group stage)","Antwerp","4-5-1",3,1.7,"Arthur Vermeeren · 2&rsquor; Vincent Janssen · 56&rsquor; George Ilenikhena · 90+2&rsquor;","3","0","Barcelona","4-3-3",2,1.1,"Ferrán Torres · 35&rsquor; Marc Guiu · 90+1&rsquor;","3","0","Antwerp","Home",990,3,2,0,0,11,5,3,0,459,23,10,14,1.7,1.7,1.3,18,3,256,323,79.3,26,208,12,19,13
"UEFA Champions League","2023-12-13","UEFA Champions League (Group stage)","Antwerp","4-5-1",3,1.7,"Arthur Vermeeren · 2&rsquor; Vincent Janssen · 56&rsquor; George Ilenikhena · 90+2&rsquor;","3","0","Barcelona","4-3-3",2,1.1,"Ferrán Torres · 35&rsquor; Marc Guiu · 90+1&rsquor;","3","0","Barcelona","Away",990,2,2,0,0,11,3,3,0,831,18,8,8,1.1,1.1,1.1,21,4,647,724,89.4,52,543,31,30,11
"UEFA Champions League","2023-12-13","UEFA Champions League (Group stage)","Dortmund","4-2-3-1",1,1.4,"Karim Adeyemi · 51&rsquor;","1","0","Paris Saint-Germain","3-4-3",1,2.8,"Warren Zaïre-Emery · 56&rsquor;","1","0","Dortmund","Home",990,1,1,0,0,10,6,1,0,536,36,13,18,1.4,1.4,0.7,17,2,312,412,75.7,36,329,11,15,7
"UEFA Champions League","2023-12-13","UEFA Champions League (Group stage)","Dortmund","4-2-3-1",1,1.4,"Karim Adeyemi · 51&rsquor;","1","0","Paris Saint-Germain","3-4-3",1,2.8,"Warren Zaïre-Emery · 56&rsquor;","1","0","Paris Saint-Germain","Away",990,1,0,0,0,18,5,1,0,724,13,7,13,2.9,2.9,2.6,31,0,514,598,86,60,544,29,36,14
"UEFA Champions League","2023-12-13","UEFA Champions League (Group stage)","Atlético Madrid","3-5-2",2,1.3,"Antoine Griezmann · 6&rsquor; Samuel Lino · 51&rsquor;","1","0","Lazio","4-3-3",0,0.9,"","3","0","Atlético Madrid","Home",990,2,1,0,0,16,4,1,0,818,8,5,19,1.3,1.3,0.8,27,2,627,716,87.6,26,531,13,12,6
"UEFA Champions League","2023-12-13","UEFA Champions League (Group stage)","Atlético Madrid","3-5-2",2,1.3,"Antoine Griezmann · 6&rsquor; Samuel Lino · 51&rsquor;","1","0","Lazio","4-3-3",0,0.9,"","3","0","Lazio","Away",990,0,0,0,0,10,4,3,0,631,8,10,8,0.9,0.9,0.6,15,0,452,538,84,36,352,13,9,6
"UEFA Champions League","2024-02-13","UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: FC Copenhagen 2:6 Manchester CityManchester City won on aggregate score over two legs(Leg 2: Manchester City 3:1 FC Copenhagen)","FC Copenhagen","4-3-3",1,0.3,"Magnus Mattsson · 34&rsquor;","2","0","Manchester City","4-2-3-1",3,3.3,"Kevin De Bruyne · 10&rsquor; Bernardo Silva · 45&rsquor; Phil Foden · 90+2&rsquor;","0","0","FC Copenhagen","Home",990,1,0,0,0,4,1,2,0,339,18,8,13,0.3,0.3,0.1,5,1,159,234,67.9,9,105,5,10,4
