"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Team","Home_Away","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"UEFA Champions League","2022-10-25","UEFA Champions League (Group stage)","Red Bull Salzburg","4-1-2-1-2",1,1.6,"Junior Adamu · 49&rsquor;","1","0","Chelsea","3-5-2",2,1.5,"Mateo Kovačić · 23&rsquor; Kai Havertz · 64&rsquor;","2","0","Red Bull Salzburg","Home",990,1,1,0,0,16,6,1,0,395,29,9,10,1.6,1.6,1.5,26,2,147,292,50.3,25,179,8,9,1
"UEFA Champions League","2022-10-25","UEFA Champions League (Group stage)","Red Bull Salzburg","4-1-2-1-2",1,1.6,"Junior Adamu · 49&rsquor;","1","0","Chelsea","3-5-2",2,1.5,"Mateo Kovačić · 23&rsquor; Kai Havertz · 64&rsquor;","2","0","Chelsea","Away",990,2,1,0,0,15,10,2,0,771,13,10,18,1.5,1.5,1.4,27,4,533,641,83.2,49,551,13,19,7
"UEFA Champions League","2022-10-25","UEFA Champions League (Group stage)","Sevilla","4-3-3",3,1,"Youssef En-Nesyri · 61&rsquor; Isco · 88&rsquor; Gonzalo Montiel · 90+2&rsquor;","2","0","FC Copenhagen","4-3-3",0,1.1,"Davit Khocholava · 90+5&rsquor;","2","1","Sevilla","Home",990,3,2,0,0,15,11,2,0,645,16,8,12,1.1,1.1,0.6,28,5,473,543,87.1,50,422,12,16,10
"UEFA Champions League","2022-10-25","UEFA Champions League (Group stage)","Sevilla","4-3-3",3,1,"Youssef En-Nesyri · 61&rsquor; Isco · 88&rsquor; Gonzalo Montiel · 90+2&rsquor;","2","0","FC Copenhagen","4-3-3",0,1.1,"Davit Khocholava · 90+5&rsquor;","2","1","FC Copenhagen","Away",989,0,0,0,0,10,2,2,1,496,14,11,5,1.1,1.1,1.1,14,0,319,409,78,19,260,19,19,9
"UEFA Champions League","2022-10-25","UEFA Champions League (Group stage)","Benfica","4-2-3-1",4,3.3,"António Silva · 17&rsquor; João Mário (P) · 28&rsquor; Rafa Silva · 35&rsquor; Rafa Silva · 50&rsquor;","1","0","Juventus","3-5-2",3,2.4,"Moise Kean · 21&rsquor; Arkadiusz Milik · 77&rsquor; Weston McKennie · 79&rsquor;","1","0","Benfica","Home",990,4,3,1,1,14,5,1,0,650,20,17,8,3.3,2.6,2.2,27,6,447,534,83.7,33,353,15,18,6
"UEFA Champions League","2022-10-25","UEFA Champions League (Group stage)","Benfica","4-2-3-1",4,3.3,"António Silva · 17&rsquor; João Mário (P) · 28&rsquor; Rafa Silva · 35&rsquor; Rafa Silva · 50&rsquor;","1","0","Juventus","3-5-2",3,2.4,"Moise Kean · 21&rsquor; Arkadiusz Milik · 77&rsquor; Weston McKennie · 79&rsquor;","1","0","Juventus","Away",990,3,2,0,0,13,4,1,0,551,11,7,15,3.3,3.3,2.2,22,4,362,452,80.1,36,276,18,15,8
"UEFA Champions League","2022-10-25","UEFA Champions League (Group stage)","Celtic","4-4-2",1,1.4,"Giorgos Giakoumakis · 34&rsquor;","0","0","Shakhtar Donetsk","4-1-4-1",1,0.8,"Mykhailo Mudryk · 58&rsquor;","4","0","Celtic","Home",990,1,0,0,0,15,5,0,0,767,25,9,7,1.4,1.4,0.6,26,1,574,671,85.5,71,610,23,16,8
"UEFA Champions League","2022-10-25","UEFA Champions League (Group stage)","Celtic","4-4-2",1,1.4,"Giorgos Giakoumakis · 34&rsquor;","0","0","Shakhtar Donetsk","4-1-4-1",1,0.8,"Mykhailo Mudryk · 58&rsquor;","4","0","Shakhtar Donetsk","Away",990,1,1,0,0,8,3,4,0,679,21,15,11,0.9,0.9,0.8,12,2,483,561,86.1,27,519,19,18,4
"UEFA Champions League","2022-10-25","UEFA Champions League (Group stage)","Dinamo Zagreb","3-1-4-2",0,0.7,"","2","0","Milan","4-2-3-1",4,3.2,"Matteo Gabbia · 39&rsquor; Rafael Leão · 49&rsquor; Olivier Giroud (P) · 59&rsquor; Robert Ljubicic (OG) · 69&rsquor;","1","0","Dinamo Zagreb","Home",990,0,0,0,0,11,6,2,0,655,18,8,19,0.7,0.7,0.7,19,0,463,546,84.8,34,422,22,8,2
"UEFA Champions League","2022-10-25","UEFA Champions League (Group stage)","Dinamo Zagreb","3-1-4-2",0,0.7,"","2","0","Milan","4-2-3-1",4,3.2,"Matteo Gabbia · 39&rsquor; Rafael Leão · 49&rsquor; Olivier Giroud (P) · 59&rsquor; Robert Ljubicic (OG) · 69&rsquor;","1","0","Milan","Away",990,3,1,1,1,21,9,1,0,546,11,8,6,3.3,2.5,2.3,42,6,358,448,79.9,43,279,19,16,6
"UEFA Champions League","2022-10-25","UEFA Champions League (Group stage)","RB Leipzig","4-2-3-1",3,2.2,"Joško Gvardiol · 13&rsquor; Christopher Nkunku · 18&rsquor; Timo Werner · 81&rsquor;","0","0","Real Madrid","4-2-3-1",2,2.1,"Vinicius Júnior · 44&rsquor; Rodrygo (P) · 90+3&rsquor;","1","0","RB Leipzig","Home",990,3,2,0,0,14,6,0,0,619,26,12,7,2.2,2.2,1.5,26,5,436,513,85,43,434,13,13,5
"UEFA Champions League","2022-10-25","UEFA Champions League (Group stage)","RB Leipzig","4-2-3-1",3,2.2,"Joško Gvardiol · 13&rsquor; Christopher Nkunku · 18&rsquor; Timo Werner · 81&rsquor;","0","0","Real Madrid","4-2-3-1",2,2.1,"Vinicius Júnior · 44&rsquor; Rodrygo (P) · 90+3&rsquor;","1","0","Real Madrid","Away",990,2,1,1,1,11,5,1,0,762,12,9,12,2.1,1.3,1.2,22,4,583,663,87.9,47,447,27,30,10
"UEFA Champions League","2022-10-25","UEFA Champions League (Group stage)","Paris Saint-Germain","4-3-1-2",7,2.6,"Lionel Messi · 19&rsquor; Kylian Mbappé · 32&rsquor; Neymar · 35&rsquor; Lionel Messi · 45&rsquor; Kylian Mbappé · 64&rsquor; Sean Goldberg (OG) · 67&rsquor; Carlos Soler · 84&rsquor;","2","0","Maccabi Haifa","3-5-2",2,0.8,"Abdoulaye Seck · 38&rsquor; Abdoulaye Seck · 50&rsquor;","4","0","Paris Saint-Germain","Home",990,6,5,0,0,21,9,2,0,757,19,7,12,2.6,2.6,2.4,40,10,606,659,92,54,636,34,14,6
"UEFA Champions League","2022-10-25","UEFA Champions League (Group stage)","Paris Saint-Germain","4-3-1-2",7,2.6,"Lionel Messi · 19&rsquor; Kylian Mbappé · 32&rsquor; Neymar · 35&rsquor; Lionel Messi · 45&rsquor; Kylian Mbappé · 64&rsquor; Sean Goldberg (OG) · 67&rsquor; Carlos Soler · 84&rsquor;","2","0","Maccabi Haifa","3-5-2",2,0.8,"Abdoulaye Seck · 38&rsquor; Abdoulaye Seck · 50&rsquor;","4","0","Maccabi Haifa","Away",990,2,2,0,0,13,5,4,0,502,19,5,11,0.8,0.8,0.8,23,4,344,411,83.7,33,378,22,21,8
"UEFA Champions League","2022-10-25","UEFA Champions League (Group stage)","Dortmund","4-5-1",0,1.2,"","1","0","Manchester City","4-4-2",0,1.2,"","4","0","Dortmund","Home",990,0,0,0,0,11,4,1,0,458,12,6,18,1.2,1.2,1,19,0,287,357,80.4,22,199,13,14,4
"UEFA Champions League","2022-10-25","UEFA Champions League (Group stage)","Dortmund","4-5-1",0,1.2,"","1","0","Manchester City","4-4-2",0,1.2,"","4","0","Manchester City","Away",990,0,0,0,1,7,2,4,0,1029,19,13,7,1.2,0.4,0.4,14,0,860,943,91.2,77,688,12,13,6
"UEFA Champions League","2022-10-26","UEFA Champions League (Group stage)","Club Brugge","4-3-3",0,1.4,"","3","0","Porto","4-3-3",4,3.2,"Mehdi Taremi · 33&rsquor; Evanilson · 57&rsquor; Stephen Eustáquio · 60&rsquor; Mehdi Taremi · 70&rsquor;","4","0","Club Brugge","Home",990,0,0,0,1,9,3,3,0,562,11,5,6,1.4,0.6,0.5,16,0,367,477,76.9,40,398,16,20,8
"UEFA Champions League","2022-10-26","UEFA Champions League (Group stage)","Club Brugge","4-3-3",0,1.4,"","3","0","Porto","4-3-3",4,3.2,"Mehdi Taremi · 33&rsquor; Evanilson · 57&rsquor; Stephen Eustáquio · 60&rsquor; Mehdi Taremi · 70&rsquor;","4","0","Porto","Away",990,4,2,0,0,18,9,4,0,479,16,5,11,3.2,3.2,2.9,25,4,272,376,72.3,31,303,6,12,6
"UEFA Champions League","2022-10-26","UEFA Champions League (Group stage)","Internazionale","3-5-2",4,3.2,"Henrikh Mkhitaryan · 35&rsquor; Edin Džeko · 42&rsquor; Edin Džeko · 66&rsquor; Romelu Lukaku · 87&rsquor;","0","0","Viktoria Plzeň","3-4-3",0,0.1,"","2","0","Internazionale","Home",990,4,4,0,0,22,9,0,0,736,16,9,9,3.3,3.3,3.1,42,8,550,630,87.3,58,400,33,16,11
"UEFA Champions League","2022-10-26","UEFA Champions League (Group stage)","Internazionale","3-5-2",4,3.2,"Henrikh Mkhitaryan · 35&rsquor; Edin Džeko · 42&rsquor; Edin Džeko · 66&rsquor; Romelu Lukaku · 87&rsquor;","0","0","Viktoria Plzeň","3-4-3",0,0.1,"","2","0","Viktoria Plzeň","Away",990,0,0,0,0,5,1,2,0,471,9,6,16,0.1,0.1,0.1,10,0,287,369,77.8,28,239,16,11,1
"UEFA Champions League","2022-10-26","UEFA Champions League (Group stage)","Tottenham Hotspur","3-4-3",1,1.7,"Rodrigo Bentancur · 80&rsquor; Antonio Conte · 90+9&rsquor;","1","1","Sporting CP","3-4-3",1,0.8,"Marcus Edwards · 22&rsquor;","2","0","Tottenham Hotspur","Home",990,1,1,0,0,18,6,1,1,708,20,8,4,1.7,1.7,1.4,35,2,492,620,79.4,69,394,28,15,6
"UEFA Champions League","2022-10-26","UEFA Champions League (Group stage)","Tottenham Hotspur","3-4-3",1,1.7,"Rodrigo Bentancur · 80&rsquor; Antonio Conte · 90+9&rsquor;","1","1","Sporting CP","3-4-3",1,0.8,"Marcus Edwards · 22&rsquor;","2","0","Sporting CP","Away",990,1,0,0,0,10,4,2,0,565,12,9,12,0.8,0.8,0.6,16,2,340,437,77.8,21,309,19,19,7
"UEFA Champions League","2022-10-26","UEFA Champions League (Group stage)","Barcelona","4-3-3",0,0.7,"","1","0","Bayern Munich","4-2-3-1",3,2.1,"Sadio Mané · 10&rsquor; Eric Maxim Choupo-Moting · 31&rsquor; Benjamin Pavard · 90+5&rsquor;","3","0","Barcelona","Home",990,0,0,0,0,9,0,1,0,652,15,4,13,0.7,0.7,0.4,15,0,450,544,82.7,37,418,18,25,9
"UEFA Champions League","2022-10-26","UEFA Champions League (Group stage)","Barcelona","4-3-3",0,0.7,"","1","0","Bayern Munich","4-2-3-1",3,2.1,"Sadio Mané · 10&rsquor; Eric Maxim Choupo-Moting · 31&rsquor; Benjamin Pavard · 90+5&rsquor;","3","0","Bayern Munich","Away",990,3,3,0,0,14,7,3,0,648,34,10,27,2.2,2.2,1.5,20,5,432,502,86.1,30,399,16,14,6
"UEFA Champions League","2022-10-26","UEFA Champions League (Group stage)","Eintracht Frankfurt","3-4-3",2,1.1,"Daichi Kamada · 3&rsquor; Randal Kolo Muani · 27&rsquor;","3","0","Marseille","3-4-3",1,0.7,"Mattéo Guendouzi · 22&rsquor;","4","0","Eintracht Frankfurt","Home",990,2,2,0,0,9,4,3,0,580,20,16,10,1.1,1.1,1.1,16,4,338,461,73.3,30,376,20,12,3
"UEFA Champions League","2022-10-26","UEFA Champions League (Group stage)","Eintracht Frankfurt","3-4-3",2,1.1,"Daichi Kamada · 3&rsquor; Randal Kolo Muani · 27&rsquor;","3","0","Marseille","3-4-3",1,0.7,"Mattéo Guendouzi · 22&rsquor;","4","0","Marseille","Away",990,1,1,0,0,11,3,4,0,689,18,8,12,0.7,0.7,0.6,20,2,462,590,78.3,45,493,12,20,7
"UEFA Champions League","2022-10-26","UEFA Champions League (Group stage)","Napoli","4-3-3",3,1.8,"Giovanni Simeone · 11&rsquor; Giovanni Simeone · 16&rsquor; Leo Skiri Østigård · 80&rsquor;","2","0","Rangers","4-2-3-1",0,0.7,"","2","0","Napoli","Home",990,3,3,0,0,14,6,2,0,928,21,13,11,1.8,1.8,1.7,26,6,745,819,91,57,650,22,15,7
"UEFA Champions League","2022-10-26","UEFA Champions League (Group stage)","Napoli","4-3-3",3,1.8,"Giovanni Simeone · 11&rsquor; Giovanni Simeone · 16&rsquor; Leo Skiri Østigård · 80&rsquor;","2","0","Rangers","4-2-3-1",0,0.7,"","2","0","Rangers","Away",990,0,0,0,0,9,1,2,0,557,13,7,7,0.7,0.7,0.4,13,0,378,466,81.1,33,336,13,21,9
"UEFA Champions League","2022-10-26","UEFA Champions League (Group stage)","Atlético Madrid","4-4-2",2,2.6,"Yannick Carrasco · 22&rsquor; Rodrigo De Paul · 50&rsquor;","3","0","Bayer Leverkusen","3-4-3",2,1.5,"Moussa Diaby · 9&rsquor; Callum Hudson-Odoi · 29&rsquor;","4","0","Atlético Madrid","Home",990,2,2,0,1,22,9,3,0,831,12,5,8,3,1.7,1.1,36,4,612,726,84.3,64,591,30,17,6
"UEFA Champions League","2022-10-26","UEFA Champions League (Group stage)","Atlético Madrid","4-4-2",2,2.6,"Yannick Carrasco · 22&rsquor; Rodrigo De Paul · 50&rsquor;","3","0","Bayer Leverkusen","3-4-3",2,1.5,"Moussa Diaby · 9&rsquor; Callum Hudson-Odoi · 29&rsquor;","4","0","Bayer Leverkusen","Away",990,2,2,0,0,13,7,4,0,555,17,8,10,1.5,1.5,1.4,22,4,321,412,77.9,23,233,11,12,3
"UEFA Champions League","2022-10-26","UEFA Champions League (Group stage)","Ajax","4-3-3",0,1.2,"","0","0","Liverpool","4-1-2-1-2",3,1.6,"Mohamed Salah · 42&rsquor; Darwin Núñez · 49&rsquor; Harvey Elliott · 52&rsquor;","0","0","Ajax","Home",990,0,0,0,0,11,1,0,0,669,15,5,6,1.2,1.2,1.2,18,0,472,577,81.8,39,464,15,10,3
"UEFA Champions League","2022-10-26","UEFA Champions League (Group stage)","Ajax","4-3-3",0,1.2,"","0","0","Liverpool","4-1-2-1-2",3,1.6,"Mohamed Salah · 42&rsquor; Darwin Núñez · 49&rsquor; Harvey Elliott · 52&rsquor;","0","0","Liverpool","Away",990,3,3,0,0,13,5,0,0,681,14,12,12,1.6,1.6,1.6,25,6,497,588,84.5,41,396,17,10,5
"UEFA Champions League","2022-11-01","UEFA Champions League (Group stage)","Porto","4-3-3",2,2.7,"Mehdi Taremi · 5&rsquor; Stephen Eustáquio · 24&rsquor;","2","0","Atlético Madrid","3-4-3",1,0.8,"Iván Marcano (OG) · 90+5&rsquor;","3","0","Porto","Home",990,2,2,0,0,16,8,2,0,625,20,5,12,2.8,2.8,2.7,30,3,403,510,79,34,391,20,21,9
"UEFA Champions League","2022-11-01","UEFA Champions League (Group stage)","Porto","4-3-3",2,2.7,"Mehdi Taremi · 5&rsquor; Stephen Eustáquio · 24&rsquor;","2","0","Atlético Madrid","3-4-3",1,0.8,"Iván Marcano (OG) · 90+5&rsquor;","3","0","Atlético Madrid","Away",990,0,0,0,0,11,5,3,0,628,16,7,11,0.8,0.8,0.7,20,0,415,518,80.1,40,352,14,16,6
"UEFA Champions League","2022-11-01","UEFA Champions League (Group stage)","Bayer Leverkusen","3-4-3",0,1.1,"","2","0","Club Brugge","3-1-4-2",0,0.5,"","3","0","Bayer Leverkusen","Home",990,0,0,0,0,13,4,2,0,666,16,8,10,1.1,1.1,1,20,0,471,566,83.2,54,511,26,21,6
"UEFA Champions League","2022-11-01","UEFA Champions League (Group stage)","Bayer Leverkusen","3-4-3",0,1.1,"","2","0","Club Brugge","3-1-4-2",0,0.5,"","3","0","Club Brugge","Away",990,0,0,0,0,8,1,3,0,597,19,9,9,0.5,0.5,0.2,13,0,387,500,77.4,16,417,7,16,3
"UEFA Champions League","2022-11-01","UEFA Champions League (Group stage)","Sporting CP","3-4-3",1,0.5,"Arthur · 39&rsquor;","3","0","Eintracht Frankfurt","3-4-3",2,1.2,"Daichi Kamada (P) · 62&rsquor; Randal Kolo Muani · 72&rsquor;","4","0","Sporting CP","Home",990,1,0,0,0,5,2,3,0,622,31,11,16,0.5,0.5,0.3,8,1,375,479,78.3,32,350,10,25,13
"UEFA Champions League","2022-11-01","UEFA Champions League (Group stage)","Sporting CP","3-4-3",1,0.5,"Arthur · 39&rsquor;","3","0","Eintracht Frankfurt","3-4-3",2,1.2,"Daichi Kamada (P) · 62&rsquor; Randal Kolo Muani · 72&rsquor;","4","0","Eintracht Frankfurt","Away",990,2,1,1,1,5,3,4,0,667,31,7,5,1.2,0.4,0.4,11,3,437,553,79,40,257,21,18,2
"UEFA Champions League","2022-11-01","UEFA Champions League (Group stage)","Liverpool","4-3-3",2,2.4,"Mohamed Salah · 85&rsquor; Darwin Núñez · 90+8&rsquor;","3","0","Napoli","4-3-3",0,0.4,"","0","0","Liverpool","Home",990,2,2,0,0,14,6,3,0,659,19,10,8,2.5,2.5,1.1,24,2,431,541,79.7,43,314,16,15,3
"UEFA Champions League","2022-11-01","UEFA Champions League (Group stage)","Liverpool","4-3-3",2,2.4,"Mohamed Salah · 85&rsquor; Darwin Núñez · 90+8&rsquor;","3","0","Napoli","4-3-3",0,0.4,"","0","0","Napoli","Away",990,0,0,0,0,10,2,0,0,615,22,6,8,0.4,0.4,0.4,19,0,388,490,79.2,34,373,19,19,6
"UEFA Champions League","2022-11-01","UEFA Champions League (Group stage)","Rangers","4-2-3-1",1,1.8,"James Tavernier (P) · 87&rsquor;","0","0","Ajax","4-3-3",3,1.8,"Steven Berghuis · 4&rsquor; Mohammed Kudus · 29&rsquor; Francisco Conceição · 89&rsquor;","3","0","Rangers","Home",990,1,0,1,1,7,2,0,0,579,13,4,10,1.8,1,0.2,13,2,394,491,80.2,39,388,19,21,4
"UEFA Champions League","2022-11-01","UEFA Champions League (Group stage)","Rangers","4-2-3-1",1,1.8,"James Tavernier (P) · 87&rsquor;","0","0","Ajax","4-3-3",3,1.8,"Steven Berghuis · 4&rsquor; Mohammed Kudus · 29&rsquor; Francisco Conceição · 89&rsquor;","3","0","Ajax","Away",990,3,3,0,0,13,7,3,0,677,19,8,12,1.8,1.8,1.6,25,6,484,562,86.1,36,476,17,11,5
"UEFA Champions League","2022-11-01","UEFA Champions League (Group stage)","Marseille","3-4-3",1,1.4,"Chancel Mbemba · 45+2&rsquor;","1","0","Tottenham Hotspur","3-4-3",2,0.6,"Clément Lenglet · 54&rsquor; Pierre Højbjerg · 90+5&rsquor;","3","0","Marseille","Home",990,1,1,0,0,16,4,1,0,825,11,10,3,1.4,1.4,1.2,26,2,624,730,85.5,64,663,37,18,7
"UEFA Champions League","2022-11-01","UEFA Champions League (Group stage)","Marseille","3-4-3",1,1.4,"Chancel Mbemba · 45+2&rsquor;","1","0","Tottenham Hotspur","3-4-3",2,0.6,"Clément Lenglet · 54&rsquor; Pierre Højbjerg · 90+5&rsquor;","3","0","Tottenham Hotspur","Away",990,2,2,0,0,7,3,3,0,536,19,14,9,0.6,0.6,0.6,11,3,332,417,79.6,22,359,15,12,5
"UEFA Champions League","2022-11-01","UEFA Champions League (Group stage)","Viktoria Plzeň","4-2-3-1",2,2.6,"Tomáš Chorý (P) · 51&rsquor; Tomáš Chorý · 63&rsquor;","1","0","Barcelona","4-3-3",4,2.3,"Marcos Alonso · 6&rsquor; Ferrán Torres · 44&rsquor; Ferrán Torres · 54&rsquor; Pablo Torre · 75&rsquor;","3","0","Viktoria Plzeň","Home",990,2,1,1,1,21,7,1,0,344,13,11,4,2.6,1.8,1.1,36,4,174,249,69.9,17,147,12,6,3
"UEFA Champions League","2022-11-01","UEFA Champions League (Group stage)","Viktoria Plzeň","4-2-3-1",2,2.6,"Tomáš Chorý (P) · 51&rsquor; Tomáš Chorý · 63&rsquor;","1","0","Barcelona","4-3-3",4,2.3,"Marcos Alonso · 6&rsquor; Ferrán Torres · 44&rsquor; Ferrán Torres · 54&rsquor; Pablo Torre · 75&rsquor;","3","0","Barcelona","Away",990,4,4,0,0,11,7,3,0,887,13,6,13,2.5,2.5,1.6,21,7,710,786,90.3,45,642,19,14,5
"UEFA Champions League","2022-11-01","UEFA Champions League (Group stage)","Bayern Munich","4-2-3-1",2,1.5,"Benjamin Pavard · 32&rsquor; Eric Maxim Choupo-Moting · 72&rsquor;","3","0","Internazionale","3-5-2",0,0.7,"","2","0","Bayern Munich","Home",990,2,2,0,0,23,8,3,0,751,13,8,17,1.5,1.5,1.3,46,4,569,641,88.8,56,525,21,16,10
"UEFA Champions League","2022-11-01","UEFA Champions League (Group stage)","Bayern Munich","4-2-3-1",2,1.5,"Benjamin Pavard · 32&rsquor; Eric Maxim Choupo-Moting · 72&rsquor;","3","0","Internazionale","3-5-2",0,0.7,"","2","0","Internazionale","Away",990,0,0,0,0,7,4,2,0,534,25,7,15,0.7,0.7,0.7,13,0,342,431,79.4,21,233,10,9,3
"UEFA Champions League","2022-11-02","UEFA Champions League (Group stage)","Real Madrid","4-3-3",5,3.8,"Luka Modrić (P) · 6&rsquor; Rodrygo (P) · 21&rsquor; Marco Asensio · 51&rsquor; Vinicius Júnior · 61&rsquor; Federico Valverde · 71&rsquor;","0","0","Celtic","4-5-1",1,2.1,"Jota · 84&rsquor;","2","0","Real Madrid","Home",990,5,3,2,2,23,7,0,0,887,11,9,11,4.5,3,2.7,44,6,720,794,90.7,47,545,33,6,5
"UEFA Champions League","2022-11-02","UEFA Champions League (Group stage)","Real Madrid","4-3-3",5,3.8,"Luka Modrić (P) · 6&rsquor; Rodrygo (P) · 21&rsquor; Marco Asensio · 51&rsquor; Vinicius Júnior · 61&rsquor; Federico Valverde · 71&rsquor;","0","0","Celtic","4-5-1",1,2.1,"Jota · 84&rsquor;","2","0","Celtic","Away",990,1,0,0,1,13,7,2,0,550,4,14,19,2.1,1.3,0.8,21,2,379,444,85.4,33,351,16,8,2
"UEFA Champions League","2022-11-02","UEFA Champions League (Group stage)","Shakhtar Donetsk","4-1-4-1",0,0.2,"","3","0","RB Leipzig","4-2-3-1",4,2.2,"Christopher Nkunku · 10&rsquor; André Silva · 50&rsquor; Dominik Szoboszlai · 62&rsquor; Valerii Bondar (OG) · 68&rsquor;","0","0","Shakhtar Donetsk","Home",990,0,0,0,0,5,1,3,0,608,9,6,1,0.2,0.2,0.1,10,0,457,535,85.4,25,417,17,18,5
"UEFA Champions League","2022-11-02","UEFA Champions League (Group stage)","Shakhtar Donetsk","4-1-4-1",0,0.2,"","3","0","RB Leipzig","4-2-3-1",4,2.2,"Christopher Nkunku · 10&rsquor; André Silva · 50&rsquor; Dominik Szoboszlai · 62&rsquor; Valerii Bondar (OG) · 68&rsquor;","0","0","RB Leipzig","Away",990,3,3,0,0,12,7,0,0,647,15,15,10,2.2,2.2,1.9,20,5,492,563,87.4,38,477,14,11,6
"UEFA Champions League","2022-11-02","UEFA Champions League (Group stage)","Manchester City","4-3-3",3,2,"Rico Lewis · 52&rsquor; Julián Álvarez · 73&rsquor; Riyad Mahrez · 83&rsquor;","0","0","Sevilla","5-4-1",1,0.4,"Rafa Mir · 31&rsquor;","0","0","Manchester City","Home",990,3,3,0,0,21,7,0,0,777,9,4,8,2,2,1.8,38,5,623,703,88.6,56,549,26,11,5
"UEFA Champions League","2022-11-02","UEFA Champions League (Group stage)","Manchester City","4-3-3",3,2,"Rico Lewis · 52&rsquor; Julián Álvarez · 73&rsquor; Riyad Mahrez · 83&rsquor;","0","0","Sevilla","5-4-1",1,0.4,"Rafa Mir · 31&rsquor;","0","0","Sevilla","Away",990,1,1,0,0,7,2,0,0,542,8,5,12,0.4,0.4,0.4,13,1,379,441,85.9,17,296,8,6,2
"UEFA Champions League","2022-11-02","UEFA Champions League (Group stage)","Chelsea","4-3-1-2",2,2.7,"Raheem Sterling · 18&rsquor; Denis Zakaria · 30&rsquor;","1","0","Dinamo Zagreb","3-1-4-2",1,0.9,"Bruno Petković · 7&rsquor;","3","0","Chelsea","Home",990,2,1,0,0,22,6,1,0,731,9,8,12,2.8,2.8,2.5,42,3,560,637,87.9,62,544,24,15,7
"UEFA Champions League","2022-11-02","UEFA Champions League (Group stage)","Chelsea","4-3-1-2",2,2.7,"Raheem Sterling · 18&rsquor; Denis Zakaria · 30&rsquor;","1","0","Dinamo Zagreb","3-1-4-2",1,0.9,"Bruno Petković · 7&rsquor;","3","0","Dinamo Zagreb","Away",990,1,0,0,0,7,2,3,0,539,15,11,8,0.9,0.9,0.4,13,2,359,453,79.2,25,336,16,7,4
"UEFA Champions League","2022-11-02","UEFA Champions League (Group stage)","FC Copenhagen","4-3-3",1,1.8,"Hákon Arnar Haraldsson · 41&rsquor;","2","0","Dortmund","4-2-3-1",1,1.2,"Thorgan Hazard · 23&rsquor;","2","0","FC Copenhagen","Home",990,1,1,0,0,22,9,2,0,613,18,20,14,1.8,1.8,1.3,39,1,387,483,80.1,42,284,29,18,7
"UEFA Champions League","2022-11-02","UEFA Champions League (Group stage)","FC Copenhagen","4-3-3",1,1.8,"Hákon Arnar Haraldsson · 41&rsquor;","2","0","Dortmund","4-2-3-1",1,1.2,"Thorgan Hazard · 23&rsquor;","2","0","Dortmund","Away",990,1,1,0,0,13,1,2,0,762,13,9,13,1.2,1.2,1.1,24,2,539,644,83.7,54,538,23,19,8
"UEFA Champions League","2022-11-02","UEFA Champions League (Group stage)","Milan","4-2-3-1",4,1.8,"Olivier Giroud · 14&rsquor; Rade Krunić · 46&rsquor; Olivier Giroud · 57&rsquor; Junior Messias · 90+1&rsquor;","0","0","Red Bull Salzburg","4-1-2-1-2",0,1.6,"","2","0","Milan","Home",990,4,3,0,0,15,7,0,0,537,21,3,9,1.8,1.8,1.3,24,6,311,415,74.9,44,354,16,25,6
"UEFA Champions League","2022-11-02","UEFA Champions League (Group stage)","Milan","4-2-3-1",4,1.8,"Olivier Giroud · 14&rsquor; Rade Krunić · 46&rsquor; Olivier Giroud · 57&rsquor; Junior Messias · 90+1&rsquor;","0","0","Red Bull Salzburg","4-1-2-1-2",0,1.6,"","2","0","Red Bull Salzburg","Away",990,0,0,0,0,16,6,2,0,572,27,7,11,1.6,1.6,1.2,25,0,348,443,78.6,39,384,16,14,6
"UEFA Champions League","2022-11-02","UEFA Champions League (Group stage)","Juventus","3-5-1-1",1,1.6,"Leonardo Bonucci · 39&rsquor;","3","0","Paris Saint-Germain","4-3-1-2",2,0.5,"Kylian Mbappé · 13&rsquor; Nuno Mendes · 69&rsquor;","1","0","Juventus","Home",990,1,1,0,0,15,2,3,0,682,22,9,8,1.6,1.6,1.5,29,2,521,594,87.7,78,565,29,11,4
"UEFA Champions League","2022-11-02","UEFA Champions League (Group stage)","Juventus","3-5-1-1",1,1.6,"Leonardo Bonucci · 39&rsquor;","3","0","Paris Saint-Germain","4-3-1-2",2,0.5,"Kylian Mbappé · 13&rsquor; Nuno Mendes · 69&rsquor;","1","0","Paris Saint-Germain","Away",990,2,2,0,0,7,5,1,0,743,12,10,11,0.5,0.5,0.5,14,4,593,658,90.1,29,632,17,16,7
